"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"C5829","RALN","CB","17531","0","1472","0","601","1145"
"C5830","RALN","CB","17764","313","1506","0","616","1237"
"C5832","RALN","CB","19086","623","1613","0","0","115"
"C5835","RALN","CB","17245","0","1437","80","601","882"
"C5837","RALN","CB","18497","0","1558","0","611","2153"
"C5838","RALN","CB","18423","81","1556","0","610","1056"
"C5839","RALN","CB","18986","77","1603","748","610","396"
"C5841","RALN","CB","19167","176","1626","773","609","253"
"C5842","RALN","CB","18729","87","1580","649","603","1880"
"C5843","RALN","CB","18551","105","1565","1192","610","1503"
"C8286","RALN","CB","18679","22","1575","201","612","645"
"C5844","RALN","CB","17532","498","1513","0","604","665"
"C5846","RALN","CB","18480","164","1568","152","601","602"
"C5849","RALN","CB","18216","29","1531","519","599","722"
"C5850","RALN","CB","18520","153","1565","0","375","401"
"C5851","RALN","CB","17934","147","1509","60","491","40"
"C5852","RALN","CB","18302","0","1538","0","599","1137"
"C5853","RALN","CB","18230","0","1533","337","608","1143"
"C5854","RALN","CB","18705","113","1582","508","610","1416"
"C5856","RALN","CB","18692","33","1572","810","612","229"
"C5858","RALN","CB","18966","6","1580","89","281","406"
"C5861","RALN","CB","18932","152","1590","777","621","1190"
"C5862","RALN","CB","18745","178","1590","119","597","730"
"C5863","RALN","CB","18591","78","1348","359","606","1250"
"C5864","RALN","CB","18894","268","1597","533","614","760"
"C5866","RALN","CB","18426","108","1554","313","615","573"
"C5867","RALN","CB","17946","69","1485","109","580","619"
"C5868","RALN","CB","18664","190","1583","1224","612","0"
"C5869","RALN","CB","19098","264","1615","196","640","1719"
"C5870","RALN","CB","17335","63","1461","0","590","1392"
"C8289","RALN","CB","18887","21","1587","550","610","1411"
"C5873","RALN","CB","17821","41","1495","403","590","696"
"C5875","RALN","CB","18653","0","1566","673","599","490"
"C5876","RALN","CB","18706","176","1587","443","597","978"
"C5485","RALN","CB","18728","198","1591","855","607","1741"
"C5877","RALN","CB","17245","0","1437","65","612","0"
"C5878","RALN","CB","19878","437","1568","0","621","3910"
"C5879","RALN","CB","18809","0","1579","0","613","615"
"C5880","RALN","CB","18540","194","1570","182","596","909"
"C5881","RALN","CB","18497","364","1583","0","611","2240"
"C5882","RALN","CB","18653","0","1566","0","612","3999"
"C5883","RALN","CB","17532","0","1472","82","604","1952"
"C5884","RALN","CB","19878","0","1454","906","621","2915"
"C5885","RALN","CB","18384","135","1566","353","602","910"
"C5886","RALN","CB","18295","294","1562","86","604","18"
"C5887","RALN","CB","19013","52","1601","648","606","1212"
"C5889","RALN","CB","19095","623","1643","164","638","492"
"C5892","RALN","CB","18873","11","1580","0","1393","855"
"C5893","RALN","CB","18392","192","1583","0","672","644"
"C5894","RALN","CB","18470","55","1560","966","551","2230"
"C5897","RALN","CB","18464","215","1571","87","596","1144"
"C5900","RALN","CB","18809","0","1579","1700","613","830"
"C5901","RALN","CB","19879","0","1669","0","616","3692"
"C5904","RALN","CB","18497","0","1554","0","602","867"
"C5905","RALN","CB","18218","71","1544","809","596","264"
"C5906","RALN","CB","18429","53","1535","999","615","1440"
"C5907","RALN","CB","18394","199","1564","122","604","740"
"C5909","RALN","CB","18890","143","1589","294","608","598"
"C5910","RALN","CB","19878","246","1692","0","621","1958"
"C5911","RALN","CB","18809","0","1584","0","607","1539"
"C5912","RALN","CB","18122","0","1523","20","588","3078"
"C5913","RALN","CB","18512","0","1554","595","595","1957"
"C5914","RALN","CB","18048","109","1525","137","595","378"
"C5915","RALN","CB","18733","55","1579","764","604","1184"
"C5917","RALN","CB","18876","443","1620","1220","598","1049"
"C5916","RALN","CB","18245","106","1539","99","598","1079"
"C5918","RALN","CB","18332","143","1555","178","591","1720"
"C5919","RALN","CB","19943","300","1694","1121","621","0"
"C5920","RALN","CB","19188","462","1650","0","579","60"
"C5922","RALN","CB","18809","0","1584","653","613","55"
"C5923","RALN","CB","18957","305","1738","434","1784","1013"
"C5924","RALN","CB","18092","0","1506","728","618","581"
"C5926","RALN","CB","19292","304","1648","483","608","448"
"C5927","RALN","CB","18666","155","1574","134","616","623"
"C5931","RALN","CB","18213","543","1573","0","609","153"
"C5933","RALN","CB","18665","89","509","0","612","1045"
"C5934","RALN","CB","18947","8","1595","566","609","740"
"C5936","RALN","CB","18230","0","1531","799","601","1181"
"C5938","RALN","CB","17532","0","1472","0","604","257"
"C5939","RALN","CB","17985","33","1512","264","595","1335"
"C5940","RALN","CB","19144","0","1610","236","616","1230"
"C5941","RALN","CB","19878","0","1674","194","621","1822"
"C5945","RALN","CB","18720","70","1576","166","599","605"
"C5947","RALN","CB","18230","0","1531","0","604","1064"
"C5948","RALN","CB","18476","773","1072","220","622","820"
"C5949","RALN","CB","19126","57","1593","442","472","440"
"C5950","RALN","CB","18432","133","1558","522","603","392"
"C5951","RALN","CB","18497","259","1577","0","611","60"
"C5952","RALN","CB","18435","23","1550","533","605","744"
"C5953","RALN","CB","18809","377","1606","0","613","3239"
"C5954","RALN","CB","17417","205","1469","0","472","2328"
"C5955","RALN","CB","18300","32","1538","135","599","1161"
"C5956","RALN","CB","18692","198","1588","734","612","1202"
"C5957","RALN","CB","18702","242","1566","0","472","678"
"C5958","RALN","CB","19088","0","1591","33","910","120"
"C5959","RALN","CB","18439","63","1555","897","607","1471"
"C5960","RALN","CB","17811","70","1376","0","540","885"
"C5961","RALN","CB","18367","54","1533","469","609","1369"
"C5963","RALN","CB","19878","0","1674","485","621","1372"
"C5966","RALN","CB","18678","242","1588","258","612","2124"
"C5965","RALN","CB","17604","108","1483","505","596","2853"
"C5964","RALN","CB","18815","73","1589","460","608","1622"
"C5969","RALN","CB","17245","0","1448","0","601","785"
"C5971","RALN","CB","17757","43","1494","354","595","1459"
"C5980","RALN","CB","18498","173","1576","54","611","2036"
"C5972","RALN","CB","19054","41","1603","0","614","666"
"C5973","RALN","CB","18226","94","1538","51","603","767"
"C5975","RALN","CB","20014","473","2053","0","621","1839"
"C5976","RALN","CB","18262","187","1549","299","600","293"
"C5977","RALN","CB","18756","186","1593","238","610","1256"
"C5978","RALN","CB","18902","117","1601","1777","614","780"
"C5979","RALN","CB","19358","139","1428","6","582","65"
"C5981","RALN","CB","19276","369","1654","370","487","1056"
"C5982","RALN","CB","18500","0","1541","0","472","720"
"C5990","RALN","CB","18198","71","1536","0","604","2297"
"C5983","RALN","CB","19522","373","1662","0","472","3837"
"C5984","RALN","CB","18422","346","1577","0","603","18"
"C5985","RALN","CB","18462","272","1573","591","598","0"
"C5986","RALN","CB","17532","0","0","0","604","2013"
"C5987","RALN","CB","18497","0","1553","615","610","2252"
"C5988","RALN","CB","18230","0","1519","0","620","0"
"C5991","RALN","CB","18702","122","1582","905","611","1905"
"C5993","RALN","CB","18809","0","1584","0","613","55"
"C5994","RALN","CB","18093","138","1566","366","1133","295"
"C5995","RALN","CB","18208","226","1551","112","586","474"
"C6001","RALN","CB","18457","0","1549","0","574","393"
"C5998","RALN","CB","18230","0","1520","109","603","0"
"C6006","RALN","CB","18512","0","1554","841","606","4348"
"C6002","RALN","CB","18230","0","1531","189","585","746"
"C6003","RALN","CB","18848","0","1583","1334","614","9148"
"C6004","RALN","CB","18248","216","1550","202","600","898"
"C5997","RALN","CB","18795","263","1605","632","612","445"
"C6005","RALN","CB","18184","0","1528","1584","577","1471"
"C6007","RALN","CB","18705","461","1612","335","602","749"
"C6008","RALN","CB","18052","51","1523","293","595","1094"
"C6013","RALN","CB","17245","0","1448","241","601","957"
"C6015","RALN","CB","19878","0","1674","0","621","1410"
"C6016","RALN","CB","18428","22","1550","121","602","911"
"C6018","RALN","CB","18442","690","1606","729","609","988"
"C6019","RALN","CB","18387","127","1540","350","604","1022"
"C6020","RALN","CB","18670","157","1585","231","600","1225"
"C6021","RALN","CB","18015","0","1513","230","604","3634"
"C6022","RALN","CB","18197","61","1534","364","604","1154"
"C6023","RALN","CB","18286","194","1538","53","591","1048"
"C6024","RALN","CB","19511","678","1700","174","622","1447"
"C6025","RALN","CB","19194","31","1617","399","613","1820"
"C6029","RALN","CB","18399","27","1547","603","654","2060"
"C6031","RALN","CB","17245","22","1453","0","590","944"
"C5130","RALN","CB","18716","172","1587","431","611","1623"
"C6032","RALN","CB","18787","98","1587","737","608","2536"
"C6033","RALN","CB","19028","30","1604","238","606","1930"
"C6034","RALN","CB","18520","95","1554","890","601","1498"
"C6035","RALN","CB","18336","229","1560","350","608","1036"
"C6038","RALN","CB","18230","186","1689","0","606","3513"
"C6039","RALN","CB","19634","0","1651","0","612","293"
"C6046","RALN","CB","18653","0","1571","0","608","55"
"C6047","RALN","CB","19878","0","1669","0","621","1925"
"C6051","RALN","CB","19144","0","1612","159","616","4815"
"C6052","RALN","CB","17995","290","1524","0","472","1142"
"C6054","RALN","CB","19084","0","1606","312","610","2517"
"C6056","RALN","CB","18451","0","1541","293","470","2332"
"C6057","RALN","CB","17245","0","1448","299","601","706"
"C6059","RALN","CB","18230","0","1531","0","595","423"
"C6060","RALN","CB","18484","143","1540","410","606","447"
"C6061","RALN","CB","18313","504","1585","458","470","205"
"C6062","RALN","CB","19174","122","1574","37","572","2385"
"C6072","RALN","CB","17389","0","1445","221","614","2518"
"C6073","RALN","CB","19104","129","1615","248","613","934"
"C6077","RALN","CB","19144","0","1607","0","610","1398"
"C6085","RALN","CB","18229","646","1573","0","472","0"
"C6040","RALN","CB","18307","29","1541","228","609","3100"
"C6087","RALN","CB","18665","223","1588","161","605","1453"
"C6091","RALN","CB","18977","12","1594","1610","613","2129"
"C6092","RALN","CB","18297","53","1541","780","609","1730"
"C6093","RALN","CB","17880","0","1508","315","602","64"
"C6094","RALN","CB","19500","1022","1696","0","596","1570"
"C6095","RALN","CB","18809","553","1621","0","556","860"
"C6100","RALN","CB","18818","250","1585","851","472","192"
"C6104","RALN","CB","18285","0","1524","0","984","330"
"C6042","RALN","CB","18497","0","1553","501","611","372"
"C6043","RALN","CB","18115","0","1509","500","472","860"
"C6044","RALN","CB","18497","0","1553","512","604","1222"
"C6045","RALN","CB","18497","181","1568","0","611","425"
"C6053","RALN","CB","18367","176","1557","436","609","2059"
"C6049","RALN","CB","18497","0","1553","423","611","0"
"C6064","RALN","CB","18497","478","1593","199","611","632"
"C6065","RALN","CB","19761","70","1679","0","0","0"
"C6068","RALN","CB","19144","0","1612","396","606","1739"
"C6071","RALN","CB","19083","185","1617","438","611","952"
"C6074","RALN","CB","19934","433","1709","448","621","0"
"C6075","RALN","CB","18898","333","1598","203","453","677"
"C6079","RALN","CB","20163","321","1461","450","513","861"
"C6080","RALN","CB","18319","0","1538","905","610","33"
"C6081","RALN","CB","17239","0","1447","529","601","980"
"C6082","RALN","CB","17245","420","1472","0","472","65"
"C6083","RALN","CB","17607","0","1472","0","599","0"
"C6084","RALN","CB","18705","327","0","0","612","120"
"C6086","RALN","CB","18373","177","1572","756","601","2643"
"C6088","RALN","CB","18429","321","1576","0","588","591"
"C6089","RALN","CB","18507","189","1558","732","195","1659"
"C6096","RALN","CB","18809","522","1623","0","613","0"
"C6097","RALN","CB","19715","88","1665","0","603","673"
"C6098","RALN","CB","17792","0","1476","0","604","59"
"C6101","RALN","CB","18497","0","1558","0","611","3275"
"C6102","RALN","CB","17991","81","1506","938","472","1368"
"C6103","RALN","CB","19255","143","1634","835","605","1860"
"C6041","RALN","CB","19277","203","1650","0","601","354"
"C6105","RALN","CB","20064","0","1669","410","633","1741"
"C6106","RALN","CB","18230","0","1531","644","609","360"
"C6107","RALN","CB","18299","0","1529","496","609","1532"
"C6110","RALN","CB","18264","332","1541","825","603","58"
"C6109","RALN","CB","18497","0","1559","0","611","70"
"C6111","RALN","CB","18239","97","1523","0","470","359"
"C6115","RALN","CB","19878","345","1702","0","621","415"
"C6114","RALN","CB","18086","242","1617","244","1555","740"
"C6117","RALN","CB","18809","38","1999","0","5619","65"
"C6118","RALN","CB","18821","321","1610","632","612","318"
"C6119","RALN","CB","18939","195","1595","0","622","1377"
"C6120","RALN","CB","18717","42","1576","16","610","929"
"C6121","RALN","CB","19878","92","1677","0","621","2825"
"C6123","RALN","CB","18230","0","1519","0","621","3606"
"C6125","RALN","CB","18949","396","1624","80","615","1773"
"C6126","RALN","CB","19142","0","1595","0","620","0"
"C6128","RALN","CB","18857","502","1631","221","604","685"
"C6127","RALN","CB","18256","112","1542","324","601","1040"
"C6129","RALN","CB","18263","77","1542","766","591","1531"
"C6130","RALN","CB","18869","189","1584","103","623","1584"
"C6131","RALN","CB","17516","132","1482","486","603","2597"
"C6132","RALN","CB","19878","478","1709","0","608","63"
"C6133","RALN","CB","18551","553","1605","271","611","383"
"C6134","RALN","CB","19878","641","1727","2820","621","820"
"C6135","RALN","CB","19650","319","1676","86","615","1045"
"C6136","RALN","CB","18230","0","1519","0","620","2000"
"C6137","RALN","CB","19878","0","1674","292","621","2515"
"C6138","RALN","CB","18809","310","1593","0","625","1824"
"C6139","RALN","CB","17245","0","1448","514","601","2330"
"C6140","RALN","CB","18364","91","1555","0","603","331"
"C6142","RALN","CB","18364","0","1542","0","610","3626"
"C6143","RALN","CB","18497","302","1580","0","607","61"
"C6144","RALN","CB","18750","197","1589","1261","593","1004"
"C6145","RALN","CB","18835","161","1596","231","601","1697"
"C6147","RALN","CB","18921","72","1594","0","611","1136"
"C6149","RALN","CB","18294","0","1535","1139","609","0"
"C6150","RALN","CB","18916","22","1592","415","609","1081"
"C6152","RALN","CB","17531","0","1468","311","598","1941"
"C6153","RALN","CB","18567","188","1576","473","609","2106"
"C6151","RALN","CB","18372","134","1554","149","606","3105"
"C6155","RALN","CB","18615","405","1586","0","472","0"
"C6157","RALN","CB","18297","0","1536","300","603","1467"
"C6158","RALN","CB","18585","137","1824","0","651","55"
"C6159","RALN","CB","18497","0","1558","0","611","55"
"C6160","RALN","CB","19879","80","1679","703","621","3549"
"C6161","RALN","CB","18522","44","1559","202","605","1777"
"C6162","RALN","CB","18782","0","1580","334","602","1204"
"C6163","RALN","CB","18234","0","1532","0","596","181"
"C6165","RALN","CB","18230","242","1551","0","606","718"
"C6169","RALN","CB","19141","20","1609","0","602","5609"
"C6175","RALN","CB","18525","69","1561","461","604","798"
"C6173","RALN","CB","17532","0","1472","1076","604","1094"
"C6174","RALN","CB","18497","549","1599","1146","597","413"
"C6171","RALN","CB","18432","177","1550","434","628","740"
"C6170","RALN","CB","18653","180","1554","0","472","2604"
"C6176","RALN","CB","19174","0","1612","138","615","1533"
"C6177","RALN","CB","18512","0","1556","394","603","2519"
"C6178","RALN","CB","18426","170","1561","0","610","24"
"C6181","RALN","CB","18817","210","1599","351","613","2206"
"C6182","RALN","CB","19878","0","1669","0","621","65"
"C6185","RALN","CB","18809","0","1579","0","613","1831"
"C6187","RALN","CB","19118","68","1597","239","605","2200"
"C6188","RALN","CB","18556","336","1589","1210","598","776"
"C6190","RALN","CB","18815","128","1579","179","614","606"
"C6192","RALN","CB","18189","0","1527","117","602","1027"
"C6193","RALN","CB","18809","621","1631","90","613","1345"
