"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C7779","PRTN","ND","CD","0,5","0","0","0","0","0","0","0"
"C7785","PRBZ","ND","CD","0","1","0","0","0","0","0","0"
"C5390","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C7786","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C7788","RALN","ND","CD","0","0,64","0","0","0","0","0","0"
"C7792","RALN","ND","CD","0","0,88","0","0","0","0","0","0"
"C7816","RALN","ND","CD","0","2","0","0","0","0","0","0"
"C7838","RALN","ND","CD","0,17","0,17","0","0","0","0","0","0"
"C7839","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C7841","RALN","ND","CD","0","0,16","0","0","0","0","0","0"
"C7844","RALN","ND","CD","0","0,08","0","0","0","0","0","0"
"C7845","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C7855","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C777","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"C3652","RALN","ND","CD","0","0","0","0","0","0","15,83","2,07"
"C7862","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C7865","RALN","ND","CD","0","0,83","0","0","0","0","0","0"
"C7882","RALN","ND","CD","0,72","1","0","0","0","0","0","0"
"C7889","RALN","ND","CD","0","0,33","0","0","0","0","0","0"
"C7892","RALN","ND","CD","4,67","21,17","0","0","0","0","0","0"
"C7893","RALN","ND","CD","0","0,31","0","0","0","0","0","0"
"C7897","RALN","ND","CD","0","0,25","0","0","0","0","0","0"
"C7898","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C7902","RALN","ND","CD","0","0,21","0","0","0","0","0","0"
"C7903","RALN","ND","CD","1,33","0","0","0","0","0","0","0"
"C7906","RALN","ND","CD","0,02","0","0","0","0","0","0","0"
"C7913","RALN","ND","CD","0,54","0","0","0","0","0","0","0"
"C7922","RALN","ND","CD","0,42","0","0","0","0","0","0","0"
"C7928","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C7929","RALN","ND","CD","1","1,3","0","0,16","0","0","0","0"
"C7932","RALN","ND","CD","0","0,28","0","0","0","0","0","0"
"C7942","RALN","ND","CD","0","0,72","0","0","0","0","0","0"
"C7945","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"C7954","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C7972","RALN","ND","CD","0","0,44","0","0","0","0","0","0"
"C7973","RALN","ND","CD","0","0,13","0","0","0","0","0","0"
"C7978","RALN","ND","CD","0","1,66","0","0","0","0","0","0"
"C7995","RALN","ND","CD","0","0,04","0","0","0","0","0","0"
"C8010","RALN","ND","CD","0,25","0","0","0","0","0","1,67","0,55"
"C8012","PRTN","ND","CD","0,82","0","0","0","0","0","0","0"
"C8028","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8033","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C7977","RALN","ND","CD","0,21","0","0","0","0","0","0","0"
"C8070","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8109","RALN","ND","CD","1,34","1,78","0","0","0","0","0","0"
"C8111","RALN","ND","CD","0,25","0","0","0","0","0","0","0"
"C8112","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C8113","RALN","ND","CD","0,75","0","0","0","0","0","0","0"
"C8056","RALN","ND","CD","0","0,63","0","0","0","0","0","0"
"C8058","RALN","ND","CD","0","0,83","0","0","0","0","0","0"
"C8062","RALN","ND","CD","0,36","0,5","0","0","0","0","0","0"
"C8063","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C8066","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8067","RALN","ND","CD","0","0,08","0","0","0","0","0","0"
"C8078","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8077","RALN","ND","CD","0,18","0","0","0","0","0","0","0"
"C8272","RALN","ND","CD","0","2","0","0","0","0","0","0"
"C1719","RALN","ND","CD","0,3","0","0","0","0","0","0","0"
"C8095","RALN","ND","CD","0","0,25","0","0","0","0","0","0"
"C8107","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8108","RALN","ND","CD","0","0,71","0","0","0","0","0","0"
"C1584","RALN","ND","CD","0,56","1,87","0","0","0","0","0","0"
"C8114","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C8115","RALN","ND","CD","0","0,2","0","0","0","0","0","0"
"C8119","RALN","ND","CD","0","0,67","0","0","0","0","0","0"
"C8129","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C8132","RALN","ND","CD","0","0,42","0","0","0","0","0","0"
"C8149","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C8150","RALN","ND","CD","0,63","0","0","0","0","0","0","0"
"C8153","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C8154","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8155","RALN","ND","CD","0","0","0","0","0","0,5","0","0"
"C8157","RALN","ND","CD","0","0,17","0","0","0","0","0","0"
"C8161","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C8164","RALN","ND","CD","0,08","0","0","0","0","0","0","0"
"C8165","RALN","ND","CD","0,05","0","0","0","0","0","0","0"
"C8194","RALN","ND","CD","2,56","0","0","0","0","0","0","0"
"C8195","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C8198","RALN","ND","CD","0,07","0","0","0","0","0","0","0"
"C8202","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8206","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C8209","RALN","ND","CD","0,03","0","0","0","0","0","0","0"
"C8214","RALN","ND","CD","0","1,22","0","0","0","0,25","0","0"
"C8220","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C8241","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C8243","RALN","ND","CD","1","0","0","0","0","0","0","0"
"R9190","RALN","ND","CD","4","5","0","0","0","0","0","0"
"R9191","RALN","ND","CD","21","9,96","0","0","0","0","0","0"
"R9192","RALN","ND","CD","8","11,5","0","0","0","0","0","0"
"R9194","RALN","ND","CD","2,63","3,36","0","0","0","0","0","0"
"R9196","RALN","ND","CD","16,92","42","0","0","0","0","0","0"
"R9197","RALN","ND","CD","0","0,5","0","0","0","0,78","0","0"
"R9813","RALN","ND","CD","0,99","2,33","0","0","0","0","0","0"
"R9199","RALN","ND","CD","0","1","0","0","0","0","0","0"
"R9200","RALN","ND","CD","3","13","0","0","0","0","0","0"
"R9202","RALN","ND","CD","68,41","95","0","0","0","0","0","0"
"R9205","RALN","ND","CD","15,95","37,27","0","0","0","0","0","0"
"R9207","RALN","ND","CD","2","4","0","0","0,25","0,62","0","0"
"R9209","RALN","ND","CD","39,88","61,64","0","0","0","0","0","0"
"D8325","RALN","ND","CD","0","0,41","0","0","0","0","0","0"
"D10099","RALN","ND","CD","0,5","1","0","0","0","0","0","0"
"D8328","REVA","ND","CD","0","0","0","0","1","0","0","0"
"D8354","RALN","ND","CD","2","1","0","0","0","0","0","0"
"D8333","RALN","ND","CD","0","0,42","0","0","0","0","0","0"
"D8330","RALN","ND","CD","1","0","0","0","0","0","0","0"
"D8366","RALN","ND","CD","0","0","0","0","49","19,87","0","0"
"D8403","PRBZ","ND","CD","4,94","2,96","0","0","0","0","0","0"
"N8746","RALN","ND","CD","0","0,77","0","0","0","0","0","0"
"N10921","RALN","ND","CD","0","0,67","0","0","0","0","0","0"
"N10878","PRTN","ND","CD","0","1,77","0","0","0","0","0","0"
"N10881","PRTN","ND","CD","0","1,85","0","0","0","0","0","0"
"N8780","PRBZ","ND","CD","2,16","0,36","0","0","0","0","0","0"
"N8775","PRBZ","ND","CD","5,75","30,55","0","0","0","0","0","0"
"N8779","PRBZ","ND","CD","2,88","19,9","0","0","0","0","0","0"
"N8776","PRBZ","ND","CD","0","5,11","0","0","0","0","0","0"
"N10873","PRTN","ND","CD","0,16","0,58","0","0","0","0","0","0"
"N10877","PRTN","ND","CD","0","0,11","0","0","0","0","0","0"
"N11066","PRTN","ND","CD","0","2,37","0","0","0","0","0","0"
"N10886","PRTN","ND","CD","0","0,35","0","0","0","0","0","0"
"N10876","PRTN","ND","CD","0","4","0","0","0","0","0","0"
"N10887","PRTN","ND","CD","0","1,35","0","0","0","0","0","0"
"N10874","PRTN","ND","CD","0","3,62","0","0","0","0","0","0"
"N10882","PRTN","ND","CD","0","1,9","0","0","0","0","0","0"
"N10883","PRTN","ND","CD","1","1","0","0","0","0","0","0"
"N9966","RALN","ND","CD","1","0","0","0","0","0","0","0"
"N10732","RALN","ND","CD","0","1,65","0","0","0","0","0","0"
"N8750","RALN","ND","CD","0","0,38","0","0","0","0","0","0"
"N8800","RALN","ND","CD","1","0","0","0","0","0","0","0"
"N8904","RALN","ND","CD","1","0","0","0","0","0","0","0"
"N8994","RALN","ND","CD","1","1","0","0","0","0","0","0"
"N8856","RALN","ND","CD","0,41","0","0","0","0","0","0","0"
"N8778","PRBZ","ND","CD","1,4","5,8","0","0","0","0","0","0"
"N8777","PRBZ","ND","CD","3,33","12,95","0","0","0","0","0","0"
"N8681","RALN","ND","CD","0","0","0","0","0","0,92","0","0"
"N8774","PRBZ","ND","CD","1","8,28","0","0","0","0","0","0"
"N10747","RALN","ND","CD","1,62","8,61","0","0","0","0","0","0"
"N8740","RALN","ND","CD","0,86","0,29","0","0","0","0","0","0"
"N8749","RALN","ND","CD","0","0,23","0","0","0","0","0","0"
"N8925","RALN","ND","CD","1","0","0","0","0","0","0","0"
"N8931","RALN","ND","CD","0","1","0","0","0","0","0","0"
"N8876","RALN","ND","CD","0","1","0","0","0","0","0","0"
"ES177","RALN","ND","CD","0","0","0","0","1,58","2","0","0"
"ES10408","RALN","ND","CD","0","0","0","0","0","6","0","0"
"ES178","RALN","ND","CD","0","0","0","0","0,63","1,56","0","0"
"ES171","RESA","ND","CD","1","1,5","0","0","0","0","0","0"
"ES11092","RESA","ND","CD","1","0","0","0","0","0","0","0"
"ES158","RALN","ND","CD","0","1","0","0","0","0","0","0"
"AA10255","RESA","ND","CD","2,25","0","0","0","0","0","0","0"
"AG11851","RALN","ND","CD","43,86","22,29","0","0","0","0","0","0"
"ER9951","RALN","ND","CD","0","2","0","0","0","0","0","0"
"ER10608","RESA","ND","CD","44,88","144,52","0","0","0","0","0","0"
"ER10477","RALN","ND","CD","1","5","0","0","0","0","0","0"
"ER11845","RALN","ND","CD","0","1","0","0","0","0","0","0"
"ER10726","RALN","ND","CD","0","0,63","0","0","0","0","0","0"
"ER12294","RALN","ND","CD","0,5","2,2","0","0","0","0","0","0"
"ER12309","RALN","ND","CD","0","0","0","0","0","0","1","5"
"ER10817","RALN","ND","CD","0,96","0,96","0","0","0","0","0","0"
"ER10553","RALN","ND","CD","0","0","0","0","0","1","0","0"
"ER9837","RALN","ND","CD","1,92","2,91","0","0","0","0","0","0"
"ER10853","RALN","ND","CD","0","1","0","0","0","0","0","0"
"ER10538","RESA","ND","CD","0","1,83","0","0","0","0","0","0"
"RA68","RALN","ND","CD","3,42","3,06","0","0","2,83","5,66","0","0"
"AP198","PRBZ","ND","CD","8,28","32,81","0","0","0","0","0","0"
"P9028","RALN","ND","CD","3","1","0","0","0","0","0","0"
"P9030","RALN","ND","CD","0","1","0","0","0","0","0","0"
"P9033","RALN","ND","CD","1","0","0","0","0","0","0","0"
"P9031","RALN","ND","CD","3","6","0","0","0","0","0","0"
"P9037","RALN","ND","CD","0","1","0","0","0","0","0","0"
"P9048","RALN","ND","CD","0","1","0","0","0","0","0","0"
"P10506","RALN","ND","CD","1","1","0","0","0","0","0","0"
"P9053","RALN","ND","CD","1,97","0,97","0","0","0","0","0","0"
"P9066","RALN","ND","CD","2","6","0","0","0","0","0","0"
"P9055","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"P9060","RALN","ND","CD","0","1","0","0","0","0","0","0"
"P9062","REFR","ND","CD","0","1,66","0","0","0","0","0","0"
"P9063","RALN","ND","CD","0","1","0","0","0","0","0","0"
"P9064","RALN","ND","CD","3,5","4","0","0","0","0","0","0"
"P9065","RALN","ND","CD","0,5","1,5","0","0","0","0","0","0"
"P9108","RALN","ND","CD","0","3","0","0","0","0","0","0"
"P9067","RALN","ND","CD","0","1,25","0","0","0","0","0","0"
"P9072","RALN","ND","CD","0","1,06","0","0","0","0","0","0"
"P10368","RALN","ND","CD","1","9","0","0","0","0","0","0"
"P9074","RALN","ND","CD","1,47","4,93","0","0","0","0","0","0"
"P9077","RALN","ND","CD","1","2","0","0","0","0","0","0"
"P10801","RALN","ND","CD","0","0","0","0","2","7","0","0"
"P9082","RALN","ND","CD","3,02","10,73","0","0","0","0","0","0"
"P9090","REFR","ND","CD","2","8","0","0","0","0","0","0"
"P9097","RALN","ND","CD","0","5","0","0","0","0","0","0"
"P9098","RALN","ND","CD","12,67","7","0","0","0","0","0","0"
"P9099","RALN","ND","CD","2","1","0","0","0","0","0","0"
"P9103","RALN","ND","CD","0","0,83","0","0","0","0","0","0"
"P9107","RALN","ND","CD","0","0,97","0","0","0","0","0","0"
"P9113","RALN","ND","CD","0","1","0","0","0","0","0","0"
"P9116","RALN","ND","CD","1","0","0","0","0,3","2,64","0","0"
"P9118","RALN","ND","CD","1,56","0,95","0","0","0","0","0","0"
"P9117","REFR","ND","CD","1,5","4,7","0","0","0","0","0","0"
"P9119","REFR","ND","CD","3","6,5","0","0","0","0","0","0"
"P9120","RALN","ND","CD","0","1","0","0","1","1","0","0"
"P9125","RALN","ND","CD","0,33","0,81","0","0","0","0","0","0"
"P9124","RALN","ND","CD","1","0","0","0","0","0","0","0"
"P9126","RALN","ND","CD","1","0,88","0","0","0","0","0","0"
"UC8803","RALN","ND","CD","0","0,75","0","0","0","0","0","0"
"UC9981","RALN","ND","CD","0,5","0,5","0","0","0","0","0","0"
"UC8797","RALN","ND","CD","0,56","1","0","0","0","0","0","0"
"UC9891","RALN","ND","CD","0,18","0","0","0","0","0","0","0"
"UC10777","RALN","ND","CD","0","0,97","0","0","5,63","8,79","0","0"
"UC10806","RALN","ND","CD","1","1","0","0","0","0","0","0"
"UC11854","RALN","ND","CD","0","0","0","0","0","0,5","0","0"
"UC10833","RALN","ND","CD","2","0","0","0","0","0","0","0"
"UC10835","RALN","ND","CD","0","0,98","0","0","0","0","0","0"
"UC10918","RALN","ND","CD","0,5","0,5","0","0","0","0","0","0"
"UC10759","RALN","ND","CD","0","2","0","0","0","0","0","0"
"UC10908","RALN","ND","CD","0","1","0","0","0","0","0","0"
"UC10937","RALN","ND","CD","0,17","19","0","0","0","0","0","0"
"UC10650","RALN","ND","CD","0","0,06","0","0","0","0","0","0"
"UC10802","RALN","ND","CD","1","0","0","0","0","0","0","0"
"UC10798","RALN","ND","CD","0,95","1,37","0","0","0","0,25","0","0"
"UC10632","RALN","ND","CD","1","7","0","0","0","1","0","0"
"UC10767","RALN","ND","CD","0","2,36","0","0","0","0","0","0"
"UC10665","RALN","ND","CD","1,35","1","0","0","0","0","0","0"
"UC11848","RALN","ND","CD","0,83","0","0","0","0","0","0","0"
"UC10039","PRTN","ND","CD","0","0,82","0","0","0","0","0","0"
"UC10953","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"UC10229","RALN","ND","CD","0,6","0","0","0","0","0","0","0"
"UC10032","RALN","ND","CD","0","0,6","0","0","0","0","0","0"
"UC11086","RALN","ND","CD","0,02","1,01","0","0","0","0","0","0"
"UC10386","RALN","ND","CD","0","1","0","0","0","0","0","0"
"UC10183","RALN","ND","CD","0,1","0","0","0","0","0","0","0"
"UC11078","RALN","ND","CD","1","0","0","0","0","0","0","0"
"UC10951","RALN","ND","CD","0","1,34","0","0","0","0","0","0"
"UC10654","RALN","ND","CD","1","0,75","0","0","0","0","0","0"
"UC9862","RALN","ND","CD","0","1","0","0","0","2,17","0","0"
"UC10909","RALN","ND","CD","1","0,33","0","0","0","0","0","0"
"UC10205","RALN","ND","CD","0,28","0","0","0","0","0","0","0"
"UC10278","RALN","ND","CD","0,06","0","0","0","0","0","0","0"
"UC11827","RALN","ND","CD","0,75","0,5","0","0","0","0","0","0"
"UC10585","RALN","ND","CD","0,75","0","0","0","0","0","0","0"
"UC9698","RALN","ND","CD","0","1","0","0","0","0","0","0"
"UC9696","RALN","ND","CD","0,8","0","0","0","0","0","0","0"
"UC10484","RALN","ND","CD","0","0,47","0","0","6,95","13,79","0","0"
"UC10163","RALN","ND","CD","0,5","1,16","0","0","0","0","0","0"
"UC10460","RALN","ND","CD","3","0","0","0","0","0","0","0"
"UC11070","RALN","ND","CD","0,39","0,09","0","0","0","0","0","0"
"UC11826","RALN","ND","CD","0,97","0","0","0","0","0","0","0"
"UC10907","RALN","ND","CD","0","0,33","0","0","0","0","0","0"
"UC10503","RALN","ND","CD","1,41","0,4","0","0","0","0","0","0"
"UC10607","RALN","ND","CD","0","1","0","0","0","0","0","0"
"UC10548","RALN","ND","CD","0,3","0","0","0","0","0","0","0"
"UC10653","RALN","ND","CD","0,5","0,22","0","0","0","0","0","0"
"UC10073","RALN","ND","CD","0","0,37","0","0","0","0","0","0"
"UC10240","RALN","ND","CD","0","1,61","0","0","0","0","0","0"
"UC10145","RALN","ND","CD","0,88","0,04","0","0","0","0","0","0"
"UC10237","RALN","ND","CD","0","0,06","0","0","0","0","0","0"
"UC10954","RALN","ND","CD","0","0","0","0","0","1,58","0","0"
"UC9993","RALN","ND","CD","1","1","0","0","0","0","0","0"
"UC10678","RALN","ND","CD","0","1","0","0","0","0","0","0"
"UC10772","RALN","ND","CD","0","0","0","0","0","0,38","0","0"
"UC9994","RALN","ND","CD","0,56","5,06","0","0","0","0","0","0"
"UC10893","RALN","ND","CD","0","0,84","0","0","1","0","0","0"
"UC10638","RALN","ND","CD","0","3,56","0","0","0","0","0","0"
"UC10301","RESI","ND","CD","0,08","0","0","0","0","0","0","0"
"UC11822","RALN","ND","CD","0,29","0","0","0","0","0","0","0"
"UC11819","RALN","ND","CD","0","0","0","0","0","0","1,75","0"
"UC11917","RALN","ND","CD","0,5","0,5","0","0","0","0","0","0"
"UC12206","RALN","ND","CD","2","0","0","0","0","0","0","0"
"UC11947","RALN","ND","CD","1","0,9","0","0","0","0","0","0"
"UC12285","RALN","ND","CD","0,19","2,19","0","0","0","0","0","0"
"UC12281","RALN","ND","CD","0,33","2,22","0","0","0","2,75","0","0"
"UC11820","RALN","ND","CD","1","0","0","0","0,5","0","0","0"
"UC12257","RALN","ND","CD","1,5","4,24","1","0","0","0","0","0"
"UC10492","RALN","ND","CD","0","1","0","0","0","0","0","0"
"UC10794","RALN","ND","CD","0","0,79","0","0","0","0","0","0"
"UC12346","RALN","ND","CD","0","0,83","0","0","0","0","0","0"
"UC11811","RALN","ND","CD","0,73","1","0","0","0","0","0","0"
"UC12316","RALN","ND","CD","0","1","0","0","0","0","0","0"
"UC12429","RALN","ND","CD","0","2","0","0","0","0","0","0"
"UC12412","RALN","ND","CD","0","0,33","0","0","0","0","0","0"
"UC8795","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"UC12449","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"UC10754","RALN","ND","CD","0","0,13","0","0","0","0","0","0"
"UC12304","RALN","ND","CD","0","0,07","0","0","0","0","0","0"
"UC10583","RALN","ND","CD","1","3,06","0","0","0","3,84","0","0"
"UC10426","RALN","ND","CD","5,33","0,29","0","0","0","0","0","0"
"UC11816","RALN","ND","CD","0","0","0","0","1","0","0","0"
"UC10797","RALN","ND","CD","0","0,75","0","0","0","0","0","0"
"IP11002","PRTN","ND","CD","0","0,91","0","0","0","0","0","0"
"IP11047","PRTN","ND","CD","0","1","0","0","0","0","0","0"
"IP10992","PRTN","ND","CD","0,5","0","0","0","0","0","0","0"
"IP10963","PRTN","ND","CD","0","0,08","0","0","0","0","0","0"
"IP10259","RALN","ND","CD","0","1","0","0","0","1,2","0","0"
"IP11017","PRTN","ND","CD","1","0","0","0","0","0","0","0"
"IP11007","PRTN","ND","CD","1","0","0","0","0","0","0","0"
"IP11021","PRTN","ND","CD","0","0,25","0","0","0","0","0","0"
"IP10993","PRTN","ND","CD","0","0,81","0","0","0","0","0","0"
"IP10713","RALN","ND","CD","0","0","0","0","0,08","0","0","0"
"IP10522","RALN","ND","CD","0,21","0,08","0","0","0,18","0,57","0","0"
"IP11847","RALN","ND","CD","1,97","12,47","0","0","0","0","0","0"
"IP10768","RALN","ND","CD","0","0,49","0","0","0,16","0,67","0","0"
"IP10304","RALN","ND","CD","0","0","0","0","0","1,15","0","0"
"IP10936","RALN","ND","CD","1,59","13,98","0","0","1,31","4,07","0","0"
"IP10290","RALN","ND","CD","0","0","0","0","0","1","0","0"
"IP10612","RALN","ND","CD","0","1,75","0","0","0","1,08","0","0"
"IP10641","RALN","ND","CD","0","1","0","0","0,26","0,54","0","0"
"IP10579","RALN","ND","CD","1","5","0","0","3","7","0","0"
"IP10603","RALN","ND","CD","0","0","0","0","0,45","2,57","0","0"
"IP12287","RALN","ND","CD","0","0","0","0","1","10,61","0","0"
"IP10786","RALN","ND","CD","0","0","0","0","1","2","0","0"
"IP10611","RALN","ND","CD","0","0","0","0","2","11","0","0"
"IP10580","RALN","ND","CD","0","0,51","0","0","0","3","0","0"
"IP10600","RALN","ND","CD","0","1","0","0","0","0","0","0"
"IP10622","RALN","ND","CD","0","0","0","0","0,83","1,08","0","0"
"IP10630","RALN","ND","CD","1","0","0","0","2,91","7,91","0","0"
"IP10690","RALN","ND","CD","0","0","0","0","5,23","13,32","0","0"
"IP10696","RALN","ND","CD","0","7","0","0","0","1","0","0"
"IP10736","RALN","ND","CD","0","2","0","0","0","0,25","0","0"
"IP10639","RALN","ND","CD","0","2,56","0","0","0","3,65","0","0"
"IP10704","RALN","ND","CD","0","0","0","0","0,16","2,46","0","0"
"IP10636","RALN","ND","CD","0","0","0","0","1","7","0","0"
"IP10537","RALN","ND","CD","0","0","0","0","4","8,58","0","0"
"IP10343","RALN","ND","CD","0","0,72","0","0","0","0","0","0"
"IP10633","RALN","ND","CD","0","1,32","0","0","0,66","3,16","0","0"
"IP10634","RALN","ND","CD","0","0","0","0","1,17","9,03","0","0"
"IP10708","RALN","ND","CD","0","0","0","0","4,5","5,67","0","0"
"IP10709","RALN","ND","CD","0","0","0","0","2","7,02","0","0"
"IP10257","RALN","ND","CD","0,35","0,83","0","0","0","0","0","0"
"IP10222","RALN","ND","CD","1","0","0","0","0","0","0","0"
"IP10655","RALN","ND","CD","0","0,66","0","0","1,67","6,53","0","0"
"IP10120","RALN","ND","CD","4,17","2,42","0","0","5,87","18,08","0","0"
"IP10625","RALN","ND","CD","1","1","0","0","0","1","0","0"
"IP11892","RALN","ND","CD","1","3","0","0","0","0","0","0"
"IP10428","RALN","ND","CD","0","3","0","0","0","10","0","0"
"IP10920","RALN","ND","CD","0","1","0","0","1","7","0","0"
"IP10369","REVA","ND","CD","0,5","0,5","0","0","0","0","0","0"
"IP9959","RALN","ND","CD","0","0,88","0","0","0","0","0","0"
"IP10969","PRTN","ND","CD","0","1","0","0","0","0","0","0"
"IP10470","RALN","ND","CD","0","0","0","0","0,5","0,1","0","0"
"IP10985","PRTN","ND","CD","0","1,3","0","0","0","0","0","0"
"IP10581","RALN","ND","CD","0,25","1,77","0","0","0","2,65","0","0"
"IP10175","RALN","ND","CD","4,6","13,61","0","0","0","0","0","0"
"IP10466","RALN","ND","CD","0","0,92","0","0","0","0,85","0","0"
"IP10362","RALN","ND","CD","0","1","0","0","0","0","0","0"
"IP10461","RALN","ND","CD","1,01","0","0","0","0","0","0","0"
"PA91","RALN","ND","CD","0","1","0","0","0","0","0","0"
"PA98","RALN","ND","CD","0","0","0","0","0","0,87","0","0"
"PA11792","RALN","ND","CD","0","3,39","0","0","0","0","0","0"
"PA119","RALN","ND","CD","0","0,33","0","0","0","0","0","0"
"PA118","RALN","ND","CD","0","3","0","0","0","0","0","0"
"AB10566","RALN","ND","CD","2","2","0","0","0","0","0","0"
"AB10246","RALN","ND","CD","0","2","0","0","0","0","0","0"
"AB10434","RALN","ND","CD","0","1","0","0","0","0","0","0"
"AB10274","RALN","ND","CD","1","0","0","0","0","0","0","0"
"AB11886","RALN","ND","CD","1","0","0","0","0","0","0","0"
"AB10277","RALN","ND","CD","1","0","0","0","0","0","0","0"
"CM9061","RALN","ND","CD","0,48","0","0","0","0","0","0","0"
"CM12343","RALN","ND","CD","4,5","19,47","0","0","0","0","0","0"
"CM9123","RALN","ND","CD","0,95","3,32","0","0","0","0","0","0"
"V9704","RESI","ND","CD","0","0,83","0","0","0","0","0","0"
"V9715","RALN","ND","CD","0","0,67","0","0","0","0","0","0"
"V9719","RALN","ND","CD","0","0,88","0","0","0","0","0","0"
"V9724","RALN","ND","CD","0","0,17","0","0","0","0","0","0"
"V9755","RALN","ND","CD","1","0","0","0","0","0","0","0"
"V9756","RALN","ND","CD","0","0","0","0","0,3","0","0","0"
"V10375","REVA","ND","CD","0,98","0,55","0","0","0","0","0","0"
"RS9195","REFR","ND","CD","26,23","45,64","0","0","7,17","17,07","0","0"
"RS9211","PRBZ","ND","CD","49,83","82,43","0","0","0","0","0","0"
"RS9830","PRTN","ND","CD","13,92","16,49","0","0","0","0","0","0"
"RS9203","RESA","ND","CD","6,81","4,18","0","0","0","0","0","0"
"RS9204","RESI","ND","CD","170","78","0","0","0","0","0","0"
"RS9208","REVA","ND","CD","0,53","1,92","0","0","0","0","0","0"
"Q10425","UNIV","ND","CD","1,16","0,41","0","0","0","0","0","0"
"Q9174","UNIV","ND","CD","3,16","23,98","0","0","0","0","0","0"
"Q9183","UNIV","ND","CD","0","0,58","0","0","0","0","0","0"
"Q9175","UNIV","ND","CD","0","1,58","0","0","0","0","0","0"
"Q9128","UNIV","ND","CD","0,9","2,3","0","0","0","0","0","0"
"Q9179","UNIV","ND","CD","2","0","0","0","0","0","0","0"
"Q9186","UNIV","ND","CD","2","14","0","0","0","0","0","0"
"Q9135","UNIV","ND","CD","2","3","0","0","0","0","0","0"
"Q9184","UNIV","ND","CD","1,13","0,66","0","0","0","0","0","0"
"Q9130","UNIV","ND","CD","1,61","4,09","0","0","0","0","0","0"
"Q9131","UNIV","ND","CD","25,83","84,83","0","0","0","0","0","0"
"Q9132","UNIV","ND","CD","1,07","4,1","0","0","0","0","0","0"
"Q9133","UNIV","ND","CD","7,11","10,15","0","0","0","0","0","0"
"Q9137","UNIV","ND","CD","34,7","47,91","0","0","0","0","0","0"
"Q9139","UNIV","ND","CD","0","2,67","0","0","0","0","0","0"
"Q9140","UNIV","ND","CD","0","1,17","0","0","0","0","0","0"
"Q9141","UNIV","ND","CD","4,25","4,25","0","0","0","0","0","0"
"Q9189","UNIV","ND","CD","2,87","0","0","0","0","0","0","0"
"Q9142","UNIV","ND","CD","0","0,25","0","0","0","0","0","0"
"Q9187","UNIV","ND","CD","0","0,08","0","0","0","0","0","0"
"Q9145","UNIV","ND","CD","0","0,92","0","0","0","0","0","0"
"Q9146","UNIV","ND","CD","0","2","0","0","0","0","0","0"
"Q9147","UNIV","ND","CD","5,86","17,03","0","0","0","0","0","0"
"Q9148","UNIV","ND","CD","0,27","2","0","0","1,92","2,5","0","0"
"Q9150","UNIV","ND","CD","11,54","12,49","0","0","0","0","0","0"
"Q9151","UNIV","ND","CD","0","1,42","0","0","0","0","0","0"
"Q9154","UNIV","ND","CD","1,1","4,33","0","0","0","0","0","0"
"Q9155","UNIV","ND","CD","9,5","9,13","0","0","0","0","0","0"
"Q9159","UNIV","ND","CD","0,34","1,67","0","0","0","0","0","0"
"Q9161","UNIV","ND","CD","5,97","29,14","0","0","0","0","0","0"
