ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ESONERI_INTERNO_70%_UOMINI;ESONERI_INTERNO_70%_DONNE
C1465;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7170;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C999;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2382;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6961;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7024;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6871;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6983;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1514;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7244;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4820;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3695;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4472;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7241;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6711;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7235;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1115;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8238;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8194;RALN;FP;0D0103;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C4766;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7717;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4587;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7817;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C9860;RALN;FP;0D0103;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C6705;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6701;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2613;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2777;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4462;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2822;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6626;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6620;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6002;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7077;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5066;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4053;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3595;RALN;FP;0D0103;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4511;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1386;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1481;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4568;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1312;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6377;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1478;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1522;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C943;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C665;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3722;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C890;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C561;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C969;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5385;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2122;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5427;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6609;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6838;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7541;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8056;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5939;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2037;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2758;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3017;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7167;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3516;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4742;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3016;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3229;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2995;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5494;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7744;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3316;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3712;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3909;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3934;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3566;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3283;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3444;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2923;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3684;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8206;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4246;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1007;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3007;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2717;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1092;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C519;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C750;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2472;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7433;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6130;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7008;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4319;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2335;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C265;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6101;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5239;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C418;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5252;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C338;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3309;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3855;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4166;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3877;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3813;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3862;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1758;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C904;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C915;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10780;RALN;FP;0D0103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C926;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C591;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C928;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3469;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6413;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C296;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6440;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5197;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7073;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6142;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6012;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5785;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7310;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5733;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5549;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2771;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1271;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6979;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2508;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7427;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3270;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4482;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4104;RALN;FP;0D0103;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
C2391;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3867;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2619;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2621;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2432;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2654;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2423;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2662;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3808;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2675;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1379;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2759;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4370;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6121;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2914;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7171;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7153;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4162;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2707;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5907;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4180;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5879;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4632;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5923;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5589;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C578;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2954;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7094;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4630;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4827;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8267;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5452;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3519;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8254;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1314;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7554;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3946;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5015;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3797;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3155;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3230;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6892;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3556;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2123;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4212;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4109;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6873;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1229;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5194;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1963;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C714;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC10770;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7503;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4207;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2393;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10948;RALN;FP;0D0103;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6076;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5199;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2714;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10757;RALN;FP;0D0103;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C2048;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2310;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4874;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5093;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4203;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1257;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C1158;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2487;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1093;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1065;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1287;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2398;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2410;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1348;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1280;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C720;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2363;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6485;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4603;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7664;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2937;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1304;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2648;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4325;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C444;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3688;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3346;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C611;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3144;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6079;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C674;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2951;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2416;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5657;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4258;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2491;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C303;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2547;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2369;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2128;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2832;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7637;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C2660;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7318;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7351;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2495;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2477;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2091;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2257;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2132;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2176;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5332;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8005;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2226;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1583;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7552;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2377;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2331;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2314;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC10320;RALN;FP;0D0103;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2796;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4052;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6218;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2412;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5495;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5538;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5382;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5505;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5639;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3733;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5697;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5413;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3536;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4047;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C336;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5387;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4306;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4239;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4450;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3920;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4302;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2018;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1825;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6664;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2823;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6333;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6182;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C735;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5660;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3364;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5388;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5167;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1020;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
