ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIENO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
V9708;RALN;CB;038490;1;1;0;0;0;0
V9708;RALN;CB;0B7A00;0;2;0;0;0;0
V9708;RALN;CC;045000;1;3;0;0;0;1
V9708;RALN;CD;0D6000;1;3;0;0;0;0
V9709;RALN;CA;0A5000;1;0;0;0;0;0
V9709;RALN;CB;037493;2;0;0;0;0;0
V9709;RALN;CB;055000;1;1;0;0;0;0
V9709;RALN;CC;045000;4;9;0;0;0;2
V9709;RALN;CD;049000;0;1;0;0;0;0
V9709;RALN;CD;051489;0;1;0;0;0;0
V9709;RALN;CD;057000;0;2;0;0;0;0
V9709;RALN;DI;0D0165;0;1;0;0;0;0
V9710;RALN;CB;038491;2;0;0;0;0;0
V9710;RALN;CB;0B7000;3;1;0;0;0;0
V9710;RALN;CC;045000;2;1;0;0;0;0
V9710;RALN;CD;050000;5;3;0;0;0;0
V9710;RALN;CD;057000;1;1;0;0;0;0
V9710;RALN;DG;0D0104;1;0;0;0;0;0
V9711;RALN;CB;032000;2;0;0;0;0;0
V9711;RALN;CB;036495;1;0;0;0;0;0
V9711;RALN;CB;038491;2;0;0;0;0;0
V9711;RALN;CB;0B7000;2;0;0;0;0;0
V9711;RALN;CC;043000;5;3;0;0;0;2
V9711;RALN;CC;046000;23;24;0;0;0;4
V9711;RALN;CD;049000;5;2;0;0;0;0
V9711;RALN;CD;051489;3;1;0;0;0;0
V9711;RALN;CD;052487;3;4;0;0;0;0
V9711;RALN;CD;058000;0;2;0;0;0;0
V9711;RALN;CD;0D6A00;2;3;0;0;0;0
V9711;RALN;DI;0D0164;1;0;0;0;0;0
V9712;RALN;CA;0A5000;0;1;0;0;0;0
V9712;RALN;CB;036495;1;0;0;0;0;0
V9712;RALN;CC;043000;2;5;0;1;0;4
U9478;SSNA;LA;A18029;4;10;0;1;0;2
U9478;SSNA;LT;T12057;17;40;0;1;0;5
U9478;SSNA;LT;T13059;6;15;0;0;0;2
U9478;SSNA;LT;T14007;12;11;0;0;0;1
U9478;SSNA;LT;T14E59;1;0;0;0;0;0
U9478;SSNA;LT;T18027;5;3;0;0;0;0
U9478;SSNA;MD;SD0036;14;11;0;0;0;0
U9478;SSNA;MD;SD0E33;7;0;0;0;0;0
U9478;SSNA;MD;SD0N34;0;1;0;0;0;0
U9478;SSNA;MO;SD0E48;0;1;0;0;0;0
U9478;SSNA;SF;S18922;0;4;0;0;0;0
U9478;SSNA;SI;S16020;164;614;2;13;4;205
U9478;SSNA;ST;S16021;36;133;0;2;0;17
U9478;SSNA;SV;S16022;1;2;0;0;0;2
U9480;SSNA;DA;AD0032;1;4;0;0;0;0
U9480;SSNA;DG;0D0097;0;1;0;0;0;0
U9480;SSNA;DG;0D0482;1;0;0;0;0;0
U9480;SSNA;DP;PD0A45;0;1;0;0;0;0
U9480;SSNA;DS;SD0483;1;1;0;0;0;0
U9480;SSNA;DS;SD0A15;1;0;0;0;0;0
U9480;SSNA;DS;SD0A65;3;7;0;1;0;0
U9480;SSNA;DS;SD0E39;0;1;0;0;0;0
U9480;SSNA;DT;TD0002;0;1;0;0;0;0
U9480;SSNA;DT;TD0A67;1;1;0;0;0;0
U9480;SSNA;LA;A12017;0;2;0;0;0;0
U9480;SSNA;LA;A14005;8;66;0;1;0;10
U9480;SSNA;LA;A18029;3;23;0;0;0;0
U9480;SSNA;LT;T12057;4;12;0;0;1;2
U9480;SSNA;LT;T13059;36;35;1;2;0;4
U9480;SSNA;LT;T14007;6;0;1;0;0;0
U9480;SSNA;LT;T16024;0;4;0;0;0;0
U9480;SSNA;LT;T18025;0;1;0;0;0;0
U9480;SSNA;MD;SD0035;89;95;0;0;0;0
U9480;SSNA;MD;SD0597;0;1;0;0;0;0
U9480;SSNA;MD;SD0E34;13;14;0;0;0;0
U9480;SSNA;MV;SD0A73;3;1;0;0;0;0
U9480;SSNA;MV;SD0E74;0;1;0;0;0;0
U9480;SSNA;SF;S18922;0;10;0;0;0;0
U9480;SSNA;SI;S16020;78;498;0;13;1;71
U9480;SSNA;ST;S16021;16;41;0;0;0;1
U9480;SSNA;SV;S16022;5;5;0;0;0;0
U9486;SSNA;DA;AD0032;5;0;0;0;0;0
U9486;SSNA;DA;AD0S31;1;2;0;0;0;0
U9486;SSNA;DP;PD0010;1;0;0;0;0;0
U9486;SSNA;DS;SD0A12;4;7;0;0;0;0
V9770;RALN;CB;034000;1;0;0;0;0;0
U9673;SSNA;SI;S13052;1;1;0;0;0;0
U9673;SSNA;SI;S16020;80;275;2;9;0;113
U9673;SSNA;ST;S16021;18;42;0;0;0;17
U9673;SSNA;SV;S16022;0;4;0;0;0;0
U9674;SSNA;DA;AD0032;4;2;0;0;0;0
U9674;SSNA;DA;AD0A31;1;1;0;0;0;0
U9674;SSNA;DG;0D0163;1;0;0;0;0;0
U9674;SSNA;DP;PD0046;1;0;0;0;0;0
U9674;SSNA;DP;PD0A45;1;0;0;0;0;0
U9674;SSNA;DS;SD048A;0;1;0;0;0;0
U9674;SSNA;DS;SD0A12;0;4;0;0;0;0
U9674;SSNA;DS;SD0A65;2;2;0;0;0;0
U9674;SSNA;DS;SD0E38;0;2;0;0;0;0
U9674;SSNA;LA;A12017;7;14;0;5;0;4
U9674;SSNA;LA;A14005;15;66;0;5;0;27
U9674;SSNA;LA;A18029;1;7;0;0;0;0
U9674;SSNA;LT;T12057;15;12;1;0;1;3
U9674;SSNA;LT;T13059;41;18;1;3;1;3
U9674;SSNA;LT;T14007;11;2;1;0;0;0
U9674;SSNA;LT;T14E59;66;11;0;0;0;3
U9674;SSNA;LT;T16026;5;0;0;0;0;0
U9674;SSNA;MD;SD0036;5;3;0;0;0;0
U9674;SSNA;MD;SD0E33;29;3;0;0;0;0
U9674;SSNA;SF;S14E51;0;2;0;0;0;0
U9674;SSNA;SF;S18922;1;3;0;0;0;0
U9674;SSNA;SI;S14E52;2;20;0;0;0;8
U9674;SSNA;SI;S18023;13;50;0;0;0;6
U9674;SSNA;ST;S18920;6;7;0;0;0;0
U9675;SSNA;DA;AD0032;6;3;0;0;0;0
U9675;SSNA;DA;AD0S31;0;1;0;0;0;0
U9675;SSNA;DG;0D0163;1;0;0;0;0;0
U9675;SSNA;DP;PD0004;1;0;0;0;0;0
U9675;SSNA;DP;PD0S03;1;0;0;0;0;0
U9675;SSNA;DS;SD0483;1;1;0;0;0;0
UC10934;RALN;CC;046000;0;1;0;0;0;0
UC10945;RALN;CB;036494;2;0;0;0;0;0
UC10945;RALN;CC;042000;2;0;0;0;0;0
UC10945;RALN;CC;046000;3;0;0;0;0;0
UC10946;RALN;CD;049000;0;1;0;0;0;0
UC10953;RALN;RP;000096;0;0;1;0;0;0
UC11068;RALN;CC;043000;1;0;0;0;0;0
UC11068;RALN;CC;046000;1;0;0;0;0;0
UC11068;RALN;CD;057000;1;0;0;0;0;0
UC11070;RALN;CB;038490;1;0;0;0;0;0
UC11070;RALN;CC;042000;0;6;0;0;0;0
UC11070;RALN;CD;049000;1;1;0;0;0;0
UC11070;RALN;CD;052486;0;1;0;0;0;0
UC11075;RALN;CB;037493;1;1;0;0;0;0
UC11075;RALN;CB;0B7000;1;0;0;0;0;0
UC11075;RALN;CC;042000;1;0;0;0;0;0
UC11075;RALN;CC;046000;0;2;0;0;0;0
UC11075;RALN;CD;049000;0;2;0;0;0;0
UC11075;RALN;CD;051489;0;1;0;0;0;0
UC11082;RALN;CB;036494;0;2;0;0;0;0
UC11082;RALN;CB;055000;0;1;0;0;0;0
UC11082;RALN;CC;046000;3;1;0;0;0;0
UC11082;RALN;CD;049000;1;1;0;0;0;0
UC11082;RALN;CD;052487;4;0;0;0;0;0
UC11082;RALN;CD;0D6A00;0;1;0;0;0;0
UC11082;RALN;DI;0D0165;0;1;0;0;0;0
UC11083;RALN;CB;036495;2;3;0;1;0;0
UC11083;RALN;CC;043000;0;0;0;0;0;1
UC11083;RALN;CD;051489;0;2;0;0;0;0
UC11086;RALN;CD;057000;0;0;1;0;0;0
UC11794;RALN;CB;038491;1;0;0;0;0;0
UC11794;RALN;CC;046000;2;2;0;0;0;0
UC11794;RALN;CD;051488;0;1;0;0;0;0
UC11794;RALN;CD;0D6A00;1;1;0;0;0;0
UC11794;RALN;DI;0D0164;1;0;0;0;0;0
UC11802;RALN;CB;054000;2;0;0;0;0;0
UC11802;RALN;CC;043000;3;1;0;0;0;0
UC11802;RALN;CD;049000;0;1;0;0;0;0
UC11802;RALN;CD;052486;0;1;0;0;0;0
UC11802;RALN;CD;058000;2;0;0;0;0;0
UC11802;RALN;PC;000061;22;1;0;0;0;0
UC11811;RALN;CB;0B7A00;0;1;0;0;0;1
UC11811;RALN;CC;043000;2;2;0;0;0;0
UC11811;RALN;CC;056000;1;2;0;0;0;0
UC11811;RALN;CD;050000;2;1;0;0;0;0
UC11811;RALN;CD;051489;0;0;0;0;1;0
UC11811;RALN;CD;057000;7;0;2;0;0;2
UC11812;RALN;CB;0B7A00;0;2;0;0;0;0
UC11812;RALN;CC;043000;2;2;1;0;0;0
UC11812;RALN;CD;049000;3;0;0;0;0;0
UC11812;RALN;CD;052486;1;0;0;0;0;0
UC11812;RALN;CD;057000;1;0;0;0;0;0
UC11812;RALN;DI;0D0164;1;0;0;0;0;0
UC11813;RALN;CB;038490;2;0;0;0;0;0
UC11813;RALN;CB;0B7A00;8;1;0;0;0;0
UC11813;RALN;CC;046000;3;0;0;0;0;0
UC11813;RALN;CD;051488;0;1;0;0;0;0
UC11813;RALN;CD;057000;2;0;0;0;0;0
UC11814;RALN;CB;0B7000;0;3;0;0;0;0
UC11814;RALN;CC;043000;4;2;0;0;0;2
UC11814;RALN;CC;046000;7;5;1;0;0;1
UC11814;RALN;CD;050000;2;2;0;0;0;0
UC11814;RALN;CD;051489;0;2;0;0;0;0
UC11814;RALN;CD;052487;0;2;0;0;0;0
UC11816;RALN;CB;0B7000;0;1;0;0;0;0
UC11816;RALN;CC;042000;4;3;0;0;0;0
UC11816;RALN;CC;045000;7;9;0;0;0;0
UC11816;RALN;CC;056000;6;9;0;0;0;0
UC11816;RALN;CD;050000;2;4;0;0;0;1
UC11816;RALN;CD;051489;2;1;0;0;0;0
UC11816;RALN;CD;057000;2;1;0;0;0;0
UC11816;RALN;CD;0D6A00;1;0;0;0;0;0
UC11819;RALN;CC;042000;1;3;0;0;0;0
UC11819;RALN;CC;045000;2;0;0;0;0;0
UC11819;RALN;CC;056000;6;3;0;0;0;0
UC11819;RALN;CD;051489;2;0;0;0;0;0
UC11820;RALN;CB;036495;0;1;0;0;0;0
UC11820;RALN;CC;042000;1;1;0;0;0;0
U9495;SSNA;DS;SD0E41;1;2;0;0;0;0
U9495;SSNA;DS;SD0E66;0;1;0;0;0;0
U9495;SSNA;DT;TD0611;0;1;0;0;0;0
U9495;SSNA;DT;TD0A67;1;0;0;0;0;0
U9495;SSNA;LA;A13018;7;44;0;0;0;6
U9495;SSNA;LA;A16028;8;58;0;0;1;15
U9495;SSNA;LT;T12057;44;70;0;2;0;6
U9495;SSNA;LT;T13059;76;33;0;0;0;2
U9495;SSNA;LT;T14007;24;4;0;0;1;0
U9495;SSNA;LT;T14E59;16;1;0;0;0;0
U9495;SSNA;LT;T16026;19;4;0;0;0;1
U9495;SSNA;MD;SD0035;285;269;0;1;1;0
U9495;SSNA;MD;SD0597;2;1;0;0;0;0
U9495;SSNA;MD;SD0E34;44;19;0;0;0;0
U9495;SSNA;MV;SD0A73;16;12;0;0;0;1
U9495;SSNA;MV;SD0E74;1;1;0;0;0;0
U9495;SSNA;SF;S14E51;0;1;0;0;0;0
U9495;SSNA;SF;S18922;2;7;0;0;0;0
U9495;SSNA;SI;S14E52;2;10;0;0;0;0
U9495;SSNA;SI;S18023;11;107;0;0;0;4
U9495;SSNA;ST;S18920;8;8;0;0;0;0
U9495;SSNA;SV;S18921;35;24;1;0;1;0
U9500;SSNA;DA;AD0A31;1;4;0;0;0;0
U9500;SSNA;DG;0D0097;0;1;0;0;0;0
U9500;SSNA;DG;0D0482;0;1;0;0;0;0
U9500;SSNA;DP;PD0A45;3;0;0;0;0;0
U9500;SSNA;DS;SD0483;0;1;0;0;0;0
U9500;SSNA;DS;SD0A12;1;8;0;0;0;0
U9500;SSNA;DS;SD0A41;1;0;0;0;0;0
U9500;SSNA;DS;SD0E12;0;1;0;0;0;0
U9500;SSNA;DS;SD0E39;1;0;0;0;0;0
U9500;SSNA;DT;TD0A01;2;0;0;0;0;0
U9500;SSNA;LA;A12017;5;13;0;0;0;1
U9500;SSNA;LA;A14005;5;61;0;1;1;6
U9500;SSNA;LA;A18029;4;14;0;0;0;1
U9500;SSNA;LT;T12057;32;23;1;0;1;2
U9500;SSNA;LT;T13059;49;43;0;1;1;3
U9500;SSNA;LT;T14007;11;3;0;0;0;0
U9500;SSNA;LT;T14E59;29;2;0;0;1;0
U9500;SSNA;LT;T16026;16;7;1;0;0;1
U9500;SSNA;LT;T18027;1;2;0;0;0;0
U9500;SSNA;MD;SD0036;6;2;0;0;0;0
U9500;SSNA;MD;SD0E34;13;8;0;0;0;0
U9500;SSNA;MV;SD0A73;24;3;0;0;0;0
U9500;SSNA;SF;S16019;4;65;0;2;0;10
U9519;SSNA;MV;SD0E74;2;0;0;0;0;0
U9517;SSNA;DA;AD0032;2;2;0;0;0;0
U9517;SSNA;DA;AD0S31;0;1;0;0;0;0
U9517;SSNA;DG;0D0163;0;1;0;0;0;0
U9517;SSNA;DP;PD0004;1;0;0;0;0;0
U9517;SSNA;DS;SD0A12;5;19;0;0;0;0
U9517;SSNA;DS;SD0A38;2;2;0;0;0;0
U9517;SSNA;DS;SD0E12;3;4;0;0;0;0
U9517;SSNA;DS;SD0E41;1;0;0;0;0;0
U9517;SSNA;LA;A13018;0;1;0;0;0;0
U9517;SSNA;LA;A16028;5;33;0;0;0;0
U9517;SSNA;LT;T11008;5;0;0;0;0;0
U9517;SSNA;LT;T12058;2;1;0;0;0;0
U9517;SSNA;LT;T14007;4;0;0;0;0;0
U9517;SSNA;LT;T18025;1;4;0;0;0;0
U9517;SSNA;MD;SD0036;2;0;0;0;0;0
U9517;SSNA;MD;SD0E33;19;0;0;0;0;0
U9517;SSNA;MD;SD0N34;1;0;0;0;0;0
U9517;SSNA;SF;S18922;0;0;0;1;0;0
U9517;SSNA;SI;S16020;185;430;1;0;0;4
U9517;SSNA;ST;S16021;35;36;0;0;0;0
U9518;SSNA;DA;AD0032;5;1;0;0;0;0
U9518;SSNA;DA;AD0A31;2;6;0;0;0;0
U9518;SSNA;DG;0D0097;0;1;0;0;0;0
U9518;SSNA;DG;0D0482;1;0;0;0;0;0
U9518;SSNA;DP;PD0010;0;1;0;0;0;0
U9518;SSNA;DP;PD0A45;5;0;0;0;0;0
U9518;SSNA;DS;SD048A;0;1;0;0;0;0
U9518;SSNA;DS;SD0A15;1;0;0;0;0;0
U9518;SSNA;DS;SD0A41;0;1;0;0;0;0
U9518;SSNA;DS;SD0E12;0;1;0;0;0;0
U9518;SSNA;DS;SD0E41;1;0;0;0;0;0
U9518;SSNA;DS;SD0E66;1;0;0;0;0;0
U9518;SSNA;LA;A11030;0;0;1;0;1;0
U9518;SSNA;LA;A13018;4;8;0;0;0;0
U9578;SSNA;SI;S18023;3;36;0;0;0;0
U9578;SSNA;ST;S18920;1;0;0;0;0;0
U9579;SSNA;DA;AD0032;2;3;0;0;0;0
U9579;SSNA;DG;0D0163;1;0;0;0;0;0
U9579;SSNA;DG;0D0484;1;0;0;0;0;0
U9579;SSNA;DS;SD0A12;2;1;0;0;0;0
U9579;SSNA;DS;SD0A65;1;5;0;0;0;0
U9579;SSNA;DS;SD0E65;0;1;0;0;0;0
U9579;SSNA;DT;TD0S67;0;1;0;0;0;0
U9579;SSNA;LA;A12017;2;0;0;0;0;0
U9579;SSNA;LA;A14005;10;32;0;0;0;4
U9579;SSNA;LA;A18029;5;11;0;0;0;0
U9579;SSNA;LT;T13059;8;5;0;0;0;0
U9579;SSNA;LT;T14007;2;0;0;0;0;0
U9579;SSNA;LT;T16024;0;3;0;0;0;1
U9579;SSNA;LT;T18025;0;5;0;0;0;0
U9579;SSNA;MD;SD0035;33;30;0;0;0;0
U9579;SSNA;MD;SD0597;1;0;0;0;0;0
U9579;SSNA;MD;SD0E34;12;5;0;0;0;0
U9579;SSNA;MV;SD0E73;2;0;0;0;0;0
U9579;SSNA;MV;SD0N73;1;0;0;0;0;0
U9579;SSNA;SF;S18922;0;3;0;0;0;0
U9579;SSNA;SI;S16020;43;166;0;3;0;25
U9579;SSNA;ST;S16021;7;8;0;0;0;2
U9579;SSNA;SV;S16022;8;5;0;0;0;0
U9580;SSNA;DA;AD0032;3;4;0;0;0;0
U9580;SSNA;DA;AD0S31;1;0;0;0;0;0
U9580;SSNA;DG;0D0163;1;0;0;0;0;0
U9580;SSNA;DG;0D0484;1;0;0;0;0;0
U9580;SSNA;DP;PD0A09;1;0;0;0;0;0
U9580;SSNA;DS;SD0A12;2;1;0;0;0;0
U9580;SSNA;DS;SD0A38;1;6;0;0;0;0
U9580;SSNA;DS;SD0E38;1;1;0;0;0;0
U9580;SSNA;DS;SD0E65;2;4;0;0;0;0
U9580;SSNA;DT;TD0002;2;0;0;0;0;0
U9580;SSNA;DT;TD0A70;0;1;0;0;0;0
U9580;SSNA;LA;A11030;1;0;0;0;0;0
U9580;SSNA;LA;A13018;9;33;0;1;1;17
U9580;SSNA;LA;A16028;17;46;0;2;0;7
U9580;SSNA;LT;T11008;4;5;0;0;1;3
U9580;SSNA;LT;T12058;3;9;0;2;0;4
U9580;SSNA;LT;T13660;31;155;1;10;1;28
U9580;SSNA;LT;T14E59;6;0;0;0;0;0
U9580;SSNA;LT;T16026;13;6;1;0;0;0
U9580;SSNA;LT;T18027;5;0;0;0;0;0
U9580;SSNA;MD;SD0036;5;3;0;0;0;0
U9580;SSNA;MD;SD0E34;37;22;0;0;0;1
U9580;SSNA;MD;SD0N34;3;0;0;0;0;0
U9580;SSNA;MV;SD0E73;9;1;0;0;0;0
U9580;SSNA;SF;S16019;21;85;0;6;1;25
U9580;SSNA;SI;S13052;0;3;0;0;0;0
U9580;SSNA;SI;S14E52;4;20;0;0;0;6
U9580;SSNA;SI;S18023;6;24;0;0;0;6
U9580;SSNA;ST;S18920;1;1;0;0;0;0
U9580;SSNA;SV;S18921;1;0;0;0;0;0
U9581;SSNA;DA;AD0A31;0;1;0;0;0;0
U9581;SSNA;DG;0D0163;1;0;0;0;0;0
U9581;SSNA;DG;0D0484;1;0;0;0;0;0
U9581;SSNA;DP;PD0A45;1;0;0;0;0;0
U9581;SSNA;DS;SD0A15;1;1;0;0;0;1
U9581;SSNA;DS;SD0A41;1;1;0;0;0;0
U9581;SSNA;DS;SD0E12;0;1;0;0;0;0
U9581;SSNA;DS;SD0E41;1;0;0;0;0;0
U9581;SSNA;DT;TD0A01;1;0;0;0;0;0
U9581;SSNA;LA;A12017;4;2;0;1;0;1
U9581;SSNA;LA;A14005;21;68;0;2;0;23
U9581;SSNA;LA;A18029;2;7;0;0;0;1
U9581;SSNA;LT;T12057;19;11;0;3;0;3
U9581;SSNA;LT;T13059;13;2;0;0;0;0
U9581;SSNA;LT;T14007;5;0;0;0;0;0
U9581;SSNA;LT;T16024;1;2;0;0;0;3
U9581;SSNA;LT;T18025;0;7;0;0;0;2
U9581;SSNA;MD;SD0035;61;77;0;1;0;1
U9581;SSNA;MD;SD0E33;23;1;0;0;0;0
U9581;SSNA;MD;SD0N33;3;0;0;0;0;0
U9581;SSNA;MV;SD0A73;8;3;0;0;0;0
U9581;SSNA;MV;SD0E74;3;0;0;0;0;0
U9581;SSNA;SF;S18922;0;4;0;0;0;1
U9581;SSNA;SI;S14E52;7;16;0;0;0;3
U9581;SSNA;SI;S18023;5;18;0;0;0;2
U9681;SSNA;DP;PD0A45;2;1;0;0;0;0
U9681;SSNA;DS;SD0A12;7;21;0;0;0;0
U9681;SSNA;DS;SD0A38;0;4;0;0;0;1
U9681;SSNA;DS;SD0A65;2;5;0;0;0;0
U9681;SSNA;DS;SD0E38;0;2;0;0;0;0
U9681;SSNA;DS;SD0E41;1;0;0;0;0;0
U9681;SSNA;DS;SD0E65;0;1;0;0;0;0
U9681;SSNA;DT;TD0A01;1;0;0;0;0;0
U9681;SSNA;LA;A13018;31;58;0;1;0;6
U9681;SSNA;LA;A16028;12;39;0;0;0;1
U9681;SSNA;LP;P16006;1;1;0;0;0;0
U9681;SSNA;LT;T12058;4;32;0;0;0;3
U9681;SSNA;LT;T13660;43;214;0;0;0;3
U9681;SSNA;LT;T14063;1;0;0;0;0;0
U9681;SSNA;LT;T16024;0;7;0;0;0;3
U9681;SSNA;LT;T18025;0;1;0;0;0;0
U9681;SSNA;MD;SD0036;21;6;0;0;0;0
U9681;SSNA;MD;SD0E33;35;6;0;0;0;0
U9681;SSNA;MD;SD0N34;2;0;0;0;0;0
U9681;SSNA;SF;S16019;17;79;0;2;0;9
U9681;SSNA;SI;S13052;0;3;0;0;0;0
U9681;SSNA;SI;S16020;296;858;1;2;0;83
U9681;SSNA;ST;S16021;91;128;0;1;0;22
U9681;SSNA;SV;S16022;0;7;0;0;0;0
U9682;SSNA;DA;AD0032;1;1;0;0;0;0
U9682;SSNA;DA;AD0S31;1;3;0;0;0;0
U9682;SSNA;DG;0D0163;1;0;0;0;0;0
U9682;SSNA;DP;PD0A45;1;0;0;0;0;0
U9682;SSNA;DS;SD0A12;0;1;0;0;0;0
U9682;SSNA;DS;SD0E12;0;1;0;0;0;0
U9682;SSNA;DT;TD0S01;0;1;0;0;0;0
U9682;SSNA;LA;A13018;3;5;0;0;0;0
U9682;SSNA;LA;A16028;4;11;0;0;0;2
U9682;SSNA;LT;T11008;2;3;1;0;0;1
U9682;SSNA;LT;T12058;1;1;0;0;0;0
U9682;SSNA;LT;T13660;15;17;0;0;0;0
U9682;SSNA;LT;T14E59;14;1;0;0;0;0
U9682;SSNA;LT;T18027;0;1;0;0;0;0
U9682;SSNA;MD;SD0036;14;0;0;0;0;0
U9682;SSNA;MD;SD0E34;16;6;0;0;0;0
U9682;SSNA;MD;SD0N34;13;0;0;0;0;0
U9682;SSNA;SF;S14E51;5;1;0;0;0;0
U9682;SSNA;SI;S14E52;6;13;0;0;0;0
U9682;SSNA;SI;S18023;6;11;0;0;0;0
U9682;SSNA;ST;S18920;1;1;0;0;0;0
U9683;SSNA;DA;AD0S31;0;2;0;0;0;0
U9525;SSNA;DS;SD0A41;1;0;0;0;0;0
U9535;SSNA;LT;T12057;21;27;1;1;0;0
U9535;SSNA;LT;T13059;15;13;0;0;0;0
U9535;SSNA;LT;T14007;8;1;0;0;0;0
U9535;SSNA;LT;T16024;0;24;0;0;0;0
U9535;SSNA;LT;T18025;1;9;0;0;0;0
U9535;SSNA;MD;SD0035;240;242;1;0;1;5
U9535;SSNA;MD;SD0597;4;0;0;0;0;0
U9535;SSNA;MD;SD0E34;36;13;0;0;0;0
U9535;SSNA;MV;SD0E73;2;0;0;0;0;0
U9535;SSNA;PC;000061;3;0;0;0;0;0
U9535;SSNA;SF;S16019;21;85;0;3;0;8
U9535;SSNA;SI;S14E52;3;5;0;0;0;0
U9535;SSNA;SI;S18023;14;66;0;0;0;0
U9535;SSNA;ST;S16021;48;99;0;0;0;6
U9535;SSNA;SV;S16022;38;23;1;0;0;4
U9536;SSNA;DA;AD0032;0;1;0;0;0;0
U9536;SSNA;DA;AD0A31;0;3;0;0;0;0
U9536;SSNA;DG;0D0097;1;0;0;0;0;0
U9536;SSNA;DG;0D0482;1;0;0;0;0;0
U9536;SSNA;DP;PD0S03;0;1;0;0;0;0
U9536;SSNA;DP;PD0S45;2;0;0;0;0;0
U9536;SSNA;DS;SD0483;2;1;0;0;0;0
U9536;SSNA;DS;SD0A12;2;4;0;0;0;0
U9536;SSNA;DS;SD0A38;1;2;0;0;0;0
U9536;SSNA;DS;SD0A65;3;8;0;0;0;0
U9536;SSNA;DS;SD0E15;0;1;0;0;0;0
U9536;SSNA;DS;SD0E38;2;2;0;0;0;0
U9536;SSNA;DS;SD0E65;5;4;0;0;0;0
U9536;SSNA;DT;TD0002;1;2;0;0;0;0
U9536;SSNA;DT;TD0071;0;1;0;0;0;0
U9536;SSNA;LA;A11030;3;6;0;0;0;0
U9536;SSNA;LA;A13018;3;5;0;0;0;1
U9536;SSNA;LA;A16028;15;56;0;1;1;9
U9536;SSNA;LP;P16006;2;0;0;0;0;0
U9536;SSNA;LT;T12057;34;24;2;0;0;2
U9536;SSNA;LT;T13059;7;1;0;0;0;0
U9536;SSNA;LT;T14007;3;1;0;0;0;0
U9536;SSNA;LT;T16024;1;31;0;0;0;1
U9536;SSNA;LT;T18025;1;7;0;0;0;1
U9630;SSNA;SI;S18023;1;6;0;0;0;0
U9630;SSNA;SV;S16022;24;6;0;0;0;0
U9631;SSNA;DA;AD0A31;2;0;0;0;0;0
U9631;SSNA;DG;0D0097;1;0;0;0;0;0
U9631;SSNA;DG;0D0482;1;0;0;0;0;0
U9631;SSNA;DP;PD0A45;2;1;0;0;0;0
U9631;SSNA;DS;SD0483;1;0;0;0;0;0
U9631;SSNA;DS;SD0A15;0;1;0;0;0;0
U9631;SSNA;DS;SD0A41;0;2;0;0;0;0
U9631;SSNA;DS;SD0E12;0;1;0;0;0;0
U9631;SSNA;DS;SD0E38;2;3;0;0;0;0
U9631;SSNA;DS;SD0E66;0;1;0;0;0;0
U9631;SSNA;DT;TD0A67;0;1;0;0;0;0
U9631;SSNA;LA;A12017;25;31;0;0;1;2
U9631;SSNA;LA;A14005;36;61;0;0;0;2
U9631;SSNA;LA;A18029;6;18;0;0;0;0
U9631;SSNA;LT;T12057;20;10;0;0;0;0
U9631;SSNA;LT;T13660;39;129;0;0;0;0
U9631;SSNA;LT;T14E59;14;0;0;0;0;0
U9631;SSNA;LT;T16026;4;1;0;0;0;0
U9631;SSNA;MD;SD0035;91;197;0;0;0;1
U9631;SSNA;MD;SD0E33;25;9;0;0;0;0
U9631;SSNA;MD;SD0N33;1;0;0;0;0;0
U9631;SSNA;MO;SD0047;2;0;0;0;0;0
U9631;SSNA;MV;SD0A73;51;9;0;0;0;0
U9631;SSNA;MV;SD0E74;5;0;0;0;0;0
U9631;SSNA;SF;S16019;19;63;0;1;0;1
U9631;SSNA;SI;S13052;0;2;0;0;0;1
U9631;SSNA;SI;S16020;144;654;0;0;0;26
U9631;SSNA;ST;S16021;37;73;0;0;0;1
U9631;SSNA;SV;S16022;26;22;1;0;0;1
U9632;SSNA;DA;AD0032;1;4;0;0;0;0
U9632;SSNA;DG;0D0163;1;0;0;0;0;0
U9632;SSNA;DP;PD0606;1;0;0;0;0;0
U9632;SSNA;DS;SD0A12;1;0;0;0;0;0
U9632;SSNA;DS;SD0A65;3;4;0;0;0;0
U9632;SSNA;DT;TD0002;1;0;0;0;0;0
U9632;SSNA;LA;A12017;3;4;0;0;0;0
U9632;SSNA;LA;A14005;9;18;0;0;0;0
U9632;SSNA;LA;A18029;5;2;0;0;0;0
U9632;SSNA;LT;T12057;13;2;0;0;0;0
U9632;SSNA;LT;T14007;3;0;0;0;0;0
U9632;SSNA;LT;T14E59;14;0;0;0;0;0
U9632;SSNA;LT;T16026;2;1;0;0;0;0
U9632;SSNA;MD;SD0E33;10;4;0;0;0;0
U9632;SSNA;MV;SD0072;0;1;0;0;0;0
U9632;SSNA;MV;SD0E73;2;0;0;0;0;0
U9632;SSNA;PC;000061;1;2;0;0;0;0
