"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"AG10616","MNST","D2","39979","0","3332","0","30365","0"
"AG12246","MNST","D2","39265","370","6971","0","42593","1886"
"AG11871","MNST","D2","90185","7747","8705","0","8962","0"
"AG10325","MNST","D2","39979","2206","6588","0","38050","1688"
"AG11796","MNST","D2","40232","0","6329","0","51794","0"
"AG11801","MNST","D2","37092","5548","6094","0","29963","314"
"RA65","MNST","D2","40622","2608","5177","0","16272","0"
"OC9829","MNST","D2","39732","434","7042","0","42411","1076"
"OC9815","MNST","D2","39979","2162","6188","0","37228","67"
"M8653","MNST","D2","39979","416","5046","0","28961","0"
"M10395","MNST","D2","39991","250","5494","0","52990","0"
"M8659","MNST","D2","40261","681","6415","0","35292","2146"
"M8652","MNST","D2","40003","754","5384","0","38977","968"
"M8664","MNST","D2","40272","3215","6948","0","58892","1995"
"M8666","MNST","D2","39279","441","5288","0","38007","0"
"M10756","MNST","D2","40154","731","5914","0","33559","3107"
"M8660","MNST","D2","40125","240","6518","0","57957","78"
"M8668","MNST","D2","39912","496","6378","12","51850","1440"
"M8655","MNST","D2","40000","303","6396","9","35687","175"
"M10398","MNST","D2","40678","1199","6035","0","28549","63"
"M10400","MNST","D2","40088","727","6659","0","58567","2054"
"M8665","MNST","D2","40237","570","5997","0","41893","413"
"AA8542","ERIC","D2","47856","403","8121","0","50110","335"
"IR8545","ERIC","D2","39979","856","3332","0","59540","445"
"IR10216","ERIC","D2","39979","525","3375","0","41195","0"
"IR75","ERIC","D2","39979","4524","6839","0","55154","0"
"IR9963","ERIC","D2","40557","0","2746","0","12480","0"
"IR8552","ERIC","D2","39980","0","7312","0","49525","0"
"IR9962","ERIC","D2","39979","0","3335","0","45907","0"
"IR8563","ERIC","D2","39979","6559","4462","0","66453","0"
"IR9961","ERIC","D2","39979","0","6693","0","48621","0"
"IR10592","ERIC","D2","48513","362","6830","0","42452","0"
"IR73","ERIC","D2","39979","2603","3549","0","44518","0"
"IR24","ERIC","D2","39883","0","3332","0","42785","0"
"IR8550","ERIC","D2","39979","3878","6216","0","37793","0"
"F8522","ERIC","D2","39979","0","6827","0","67342","2798"
"IR9963","UNIV","CE","29018","15624","3720","0","236","1955"
"Q10425","UNIV","CE","25623","0","2865","0","11730","0"
"Q9178","UNIV","CE","28941","774","3207","0","10364","51"
"Q9173","UNIV","CE","25163","224","2831","0","9550","678"
"Q9174","UNIV","CE","26132","84","3043","0","12851","2085"
"Q9183","UNIV","CE","25691","76","2389","79","9934","1759"
"Q9175","UNIV","CE","26046","265","2861","0","8133","410"
"Q9128","UNIV","CE","26307","244","2873","0","9615","731"
"Q9181","UNIV","CE","28158","337","3294","0","13117","375"
"Q9179","UNIV","CE","28772","433","3476","0","16221","3192"
"Q9810","UNIV","CE","29525","438","3628","0","19858","2138"
"Q9186","UNIV","CE","26889","226","3225","0","12125","652"
"Q9135","UNIV","CE","28402","0","3567","0","14368","33"
"Q9184","UNIV","CE","25503","8","2832","0","9673","389"
"Q9185","UNIV","CE","26169","0","3363","0","17300","3333"
"Q9130","UNIV","CE","27736","951","3141","0","9016","478"
"Q9180","UNIV","CE","27392","448","3344","0","15345","0"
"Q9131","UNIV","CE","25916","238","2686","7","10247","689"
"Q9132","UNIV","CE","25957","273","2689","16","6938","268"
"Q9133","UNIV","CE","25923","414","2863","0","13108","1651"
"Q9134","UNIV","CE","29159","306","3308","0","11088","240"
"Q9136","UNIV","CE","27200","735","2484","0","16581","940"
"Q9137","UNIV","CE","25888","167","3226","0","13236","585"
"Q9188","UNIV","CE","27655","9","2670","0","17625","3049"
"Q9139","UNIV","CE","27574","646","2539","0","17476","167"
"Q9140","UNIV","CE","27426","171","2811","15","6111","275"
"Q9141","UNIV","CE","27794","441","2720","0","8568","114"
"Q9189","UNIV","CE","26648","191","2909","0","8441","9"
"Q9142","UNIV","CE","26932","271","3169","0","12839","1111"
"Q9187","UNIV","CE","25034","0","3097","0","14171","2824"
"Q9143","UNIV","CE","28284","548","2672","0","13466","332"
"Q9145","UNIV","CE","26422","216","3411","0","17166","1584"
"Q9146","UNIV","CE","25981","416","2550","0","10180","353"
"Q9147","UNIV","CE","26765","271","2961","0","10985","22"
"Q9148","UNIV","CE","26002","217","3131","0","14342","812"
"Q9149","UNIV","CE","27443","715","2993","0","9210","1364"
"Q9171","UNIV","CE","30025","453","3572","0","12476","347"
"Q9170","UNIV","CE","26048","93","2966","55","9314","125"
"Q9150","UNIV","CE","26947","360","2514","27","10374","1256"
"Q9151","UNIV","CE","30140","491","3584","0","14972","360"
"Q9152","UNIV","CE","26830","276","2465","0","9829","1227"
"Q9153","UNIV","CE","26223","267","2714","0","7761","160"
"Q9154","UNIV","CE","27523","833","3223","0","6632","1837"
"Q9155","UNIV","CE","27737","68","3124","0","10812","1482"
"Q9156","UNIV","CE","24656","66","2712","0","11569","848"
"Q9157","UNIV","CE","29446","189","3251","0","14336","811"
"Q9158","UNIV","CE","27052","497","3015","0","9997","1342"
"Q9159","UNIV","CE","28937","604","3303","0","12463","49"
"Q9160","UNIV","CE","32307","440","4015","0","19276","911"
"Q9161","UNIV","CE","29936","1","2717","0","20815","276"
"Q9162","UNIV","CE","28107","478","3093","0","9279","277"
"Q9182","UNIV","CE","27786","49","2574","0","17336","760"
"Q9163","UNIV","CE","27220","223","2887","0","8528","686"
"Q9164","UNIV","CE","27210","148","3017","0","10816","2054"
"Q9165","UNIV","CE","27594","448","2992","50","10360","1564"
"Q9166","UNIV","CE","26652","308","2524","0","8075","4558"
"Q10602","UNIV","CE","28721","503","3520","0","15773","0"
"Q9167","UNIV","CE","27420","169","3128","18","11431","406"
"Q9168","UNIV","CE","27080","88","2436","0","15985","338"
"Q9169","UNIV","CE","27998","325","0","0","10035","1255"
"Q9138","UNIV","CE","27546","40","3270","100","16379","409"
"Q9144","UNIV","CE","28586","562","2700","0","13931","1278"
"Q9177","UNIV","CE","27178","741","2279","0","11394","2293"
"Q9172","UNIV","CE","27909","308","2835","0","10104","166"
"Q9176","UNIV","CE","29804","189","2809","0","12594","314"
"Q9129","UNIV","CE","27127","537","3304","0","13097","110"
"AA11035","ENAC","1P","53322","0","4435","0","27766","0"
"AA8534","ENAC","1P","46696","911","4327","0","16800","8798"
"AA8582","EPNE","AP","38227","0","3186","0","3100","12"
"AA8556","EPNE","AP","42315","3344","3829","0","3916","43200"
"AG11801","EPNE","AP","40009","799","2578","0","295","0"
"E8535","EPNE","AP","41057","788","3487","0","18226","11324"
"F8522","EPNE","AP","36918","450","3118","0","16048","72367"
"F8521","EPNE","AP","37667","826","3249","0","29229","74916"
"AG10325","MNST","MS","39693","49","4168","0","9279","3024"
"M8664","MNST","MS","39865","422","4575","0","26772","45"
"RS9830","PRTN","RI","51543","0","4363","0","703","3198"
"ES10534","UNIV","CD","21750","0","1826","36","4766","0"
"Q10425","UNIV","CD","22039","0","1831","309","4327","247"
"Q10328","UNIV","CD","23695","0","1975","438","2531","325"
"Q9178","UNIV","CD","23718","359","2007","31","3060","695"
"Q9173","UNIV","CD","22531","162","1891","234","2956","705"
"Q9174","UNIV","CD","24081","211","2015","375","3284","2483"
"Q9183","UNIV","CD","22674","6","1857","223","3409","2682"
"Q9175","UNIV","CD","23164","152","1937","174","2848","292"
"Q9128","UNIV","CD","22339","7","1818","602","3845","1243"
"Q9181","UNIV","CD","23596","213","1965","211","2966","188"
"Q9179","UNIV","CD","23951","105","1976","203","6030","827"
"Q9810","UNIV","CD","24310","93","1985","14","2606","1017"
"Q9186","UNIV","CD","23235","80","1943","458","2815","1796"
"Q9135","UNIV","CD","23740","10","1949","286","4020","175"
"Q9184","UNIV","CD","22877","28","1908","149","3506","665"
"Q9185","UNIV","CD","24622","67","2029","355","4314","883"
"Q9130","UNIV","CD","23549","399","1997","401","2504","1176"
"Q9180","UNIV","CD","23774","112","1909","130","3750","731"
"Q9131","UNIV","CD","22835","86","1900","196","3729","670"
"Q9132","UNIV","CD","23111","171","1911","539","3304","758"
"Q9133","UNIV","CD","22731","315","1916","269","3471","2976"
"Q9134","UNIV","CD","23631","172","1987","430","2998","2544"
"Q9136","UNIV","CD","23622","103","1913","13","3234","486"
"Q9137","UNIV","CD","22615","313","1911","451","3788","244"
"Q9188","UNIV","CD","23904","131","1605","0","5246","1232"
