"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C4197","RALN","ND","CD","0,16","0","0","0","0","0","0","0"
"C4198","RALN","ND","CD","0","0","0","0","0","0","0","0,56"
"C4206","REFR","ND","CD","0,15","0,14","0","0","0","0","0","0"
"C4208","RALN","ND","CD","0","0,92","1","0","0","0","0","0"
"C4211","RALN","ND","CD","0","0,25","0","0","0","0","0","0"
"C4221","RALN","ND","CD","0","0","0","0","0","1,36","0","0"
"C4226","RALN","ND","CD","0","0","0","0","0","0,25","0","0"
"C4228","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4234","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4232","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4235","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4241","RALN","ND","CD","0","0,03","0","0","0","0","0","0"
"C4247","RALN","ND","CD","0","0,67","0","0","0","0","0","0"
"C4248","RALN","ND","CD","0","0","0","0","0,17","0","0","0"
"C4251","PRBZ","ND","CD","3,75","0,5","0","0","0","0","0","0"
"C4253","RALN","ND","CD","0","33,34","0","0","0","0","0","0"
"C4260","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4266","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C4268","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4273","RALN","ND","CD","0,34","0","0","0","0","0","0","0"
"C4274","RALN","ND","CD","1,5","16,83","0","0","0","0","0","0"
"C4275","RALN","ND","CD","0","0,58","0","0","0","0","0","0"
"C4276","RALN","ND","CD","1,05","0","0","0","0","0","0","0"
"C4282","RALN","ND","CD","0","0,2","0","0","0","0","0","0"
"C4291","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4293","PRTN","ND","CD","0","1","0","0","0","0","0","0"
"C4308","RALN","ND","CD","7,77","21,22","0","0","0","0","0","0"
"C4309","RALN","ND","CD","1,69","3,95","0","0","0","0","0","0"
"C4312","RALN","ND","CD","0","0","0","0","0","0","0","2"
"C4316","RALN","ND","CD","0","0,22","0","0","0","0","0","0"
"C4317","RALN","ND","CD","0,47","0","0","0","0","0","0","0"
"C4319","RALN","ND","CD","0,42","0","0","0","0","0,75","0","0"
"C4322","RALN","ND","CD","0","0,75","0","0","0","0","0","0"
"C4326","RALN","ND","CD","0,88","1","0","0","0","0","0","0"
"C4330","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4333","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4335","RALN","ND","CD","0","0","0","0","0","0,13","0","0"
"C4340","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4347","RALN","ND","CD","0","5,85","0","0","0","0","0","0"
"C4352","RALN","ND","CD","0","2","0","0","0","0","0","0"
"C4353","PRTN","ND","CD","0,42","0,39","0","0","0","0","0","0"
"C4356","RALN","ND","CD","2,92","4,85","0,08","0","0","0","0","0"
"C4359","RALN","ND","CD","0","2","0","0","0","0","0","0"
"C4361","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4362","RALN","ND","CD","0,05","0","0","0","0","0","0","0"
"C4371","RALN","ND","CD","0","2","0","0","0","0","0","0"
"C4378","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4388","RALN","ND","CD","0,07","0,43","0","0","0","0","0","0"
"C4404","RALN","ND","CD","0,07","0","0","0","0","0","0","0"
"C4408","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4420","RALN","ND","CD","0,2","0","0","0","0","0","0","0"
"C4424","REFR","ND","CD","0","0,23","0","0","0","0,58","0","0"
"C4443","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C8300","RALN","ND","CD","1,07","0","0","0","0","0","0","0"
"C4467","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C4473","RALN","ND","CD","0","0,55","0","0","0","0","0","0"
"C4477","RALN","ND","CD","1","2","0","0","0","0","0","0"
"C4484","RALN","ND","CD","0,4","0","0","0","0","0","0","0"
"C4487","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4489","RALN","ND","CD","0,19","0","0","0","0","0","0","0"
"C4490","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4492","RALN","ND","CD","0","1,81","0","0","0","0","0","0"
"C4632","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C4634","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4653","RALN","ND","CD","0","0,32","0","0","0","0","0","0"
"C4659","RALN","ND","CD","0","0,27","0","0","0","0","0","0"
"C4657","RALN","ND","CD","0","0","0","0","0","0","1","0"
"C3149","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4499","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4507","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4508","RALN","ND","CD","0","0,22","0","0","0","0","0","0"
"C669","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4511","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4512","RALN","ND","CD","0","0,2","0","0","0","0","0","0"
"C4517","RALN","ND","CD","0","0,07","0","0","0","0","0","0"
"C4520","RALN","ND","CD","0","0,06","0","0","0","0","0","0"
"C4523","RALN","ND","CD","1","0,99","0","0","0","0","0","0"
"C4526","RALN","ND","CD","6","0","0","0","0","0","0","0"
"C4527","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4535","RALN","ND","CD","0,24","0","0","0","0","0","0","0"
"C4548","RALN","ND","CD","0,45","0","0","0","0","0","0","0"
"C4549","RALN","ND","CD","0","0","0","0","2","0","0","0"
"C4553","RALN","ND","CD","0","0,83","0","0","0","0","0","0"
"C4558","RALN","ND","CD","0,25","0","0","0","0","0","0","0"
"C4559","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4567","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4575","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4583","RALN","ND","CD","0,83","0","0","0","0","0","0","0"
"C4592","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4597","RALN","ND","CD","0","0,15","0","0","0","0","0","0"
"C4598","RALN","ND","CD","0","0,17","0","0","0","0","0","0"
"C4604","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4606","RALN","ND","CD","0,26","0","0","0","0","0","0","0"
"C4609","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4612","RALN","ND","CD","0","0,76","0","0","0,7","0","0","0"
"C4615","RALN","ND","CD","0","0,25","0","0","0","0","0","0"
"C4613","RALN","ND","CD","0","0,13","0","0","0","0","0","0"
"C4617","RALN","ND","CD","0","0,23","0","0","0","0","0","0"
"C4624","RALN","ND","CD","0","0,03","0","0","0","0,15","0","0"
"C4627","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C4633","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4636","RALN","ND","CD","0,96","0","0","0","0","0","0","0"
"C4644","RALN","ND","CD","0","0,3","0","0","0","0","0","0"
"C4651","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4652","RALN","ND","CD","0","0","0","0","1","0","0","0"
"C4660","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C4672","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4673","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4675","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C4692","RALN","ND","CD","0,25","0,71","0","0","0","0","0","0"
"C4712","RALN","ND","CD","1,44","4,13","2,01","1,46","0","0","0","0"
"C4723","RALN","ND","CD","0,2","0","0","0","0","0","0","0"
"C4726","RALN","ND","CD","0,11","0","0","0","0","0","0","0"
"C4728","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4733","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4741","RALN","ND","CD","0,66","0","0","0","0","0","0","0"
"C4748","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"C4751","RALN","ND","CD","0","0,86","0","0","0","0,87","0","0"
"C4776","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4778","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C4773","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C4780","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4781","RALN","ND","CD","0","0,83","0","0","0","0","0","0"
"C4787","REFR","ND","CD","0","0","0","0","0","0,74","0","0"
"C4789","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4804","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4805","RALN","ND","CD","0,5","0","0","0","0","0","0,5","0"
"C4807","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4818","RALN","ND","CD","0","0","0","0","0","0","1","2"
"C4820","RALN","ND","CD","0","0,11","0","0","0","0,31","0","0"
"C4822","RALN","ND","CD","0,1","0","0","0","0","0","0","0"
"C4828","PRBZ","ND","CD","0,15","0","0","0","0","0","0","0"
"C4829","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C4832","PRBZ","ND","CD","0","0,58","0","0","0","0","0","0"
"C4851","RALN","ND","CD","0","0,7","0","0","0","4","0","0"
"C4852","RALN","ND","CD","1,5","0,5","0","0","0","0","0","0"
"C4853","RALN","ND","CD","0","0,44","0","0","0","0","0","0"
"C4857","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4859","RALN","ND","CD","0,12","0","0","0","0","0","0","0"
"C4877","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4878","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4876","RALN","ND","CD","0,11","0","0","0","0","0","0","0"
"C4896","RALN","ND","CD","2","1","0","0","0","0","0","0"
"C4897","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4899","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C4910","RALN","ND","CD","0,67","0,62","0","0","0","0","0","0"
"C4915","RALN","ND","CD","0","0","0","0","1,65","4,13","0","0"
"C4920","RALN","ND","CD","0,44","0","0","0","0","0","0","0"
"C4928","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C4931","RALN","ND","CD","0,22","4,8","0","0","0","0","0","0"
"C4932","RALN","ND","CD","1","0,08","0","0","0","0","0","0"
"C4934","RALN","ND","CD","0,33","0,33","0","0","0","0","0","0"
"C4952","RALN","ND","CD","0,42","0,56","0","0","0","0","0","0"
"C4963","RALN","ND","CD","1","0,7","0","0","0","0","0","0"
"C4969","RALN","ND","CD","0,13","0","0","0","0","0","0","0"
"C4970","RALN","ND","CD","0,48","0","0","0","0","0","0","0"
"C4981","RALN","ND","CD","2,35","0,46","0","0","0","0","0","0"
"C4979","RALN","ND","CD","0,09","0","0","0","0","0","0","0"
"C4987","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C4993","RALN","ND","CD","0,08","0","0","0","0","0","0","0"
"C5003","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5008","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5011","RALN","ND","CD","0,72","0","0","0","0","0","0","0"
"C5016","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8268","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5022","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5023","RALN","ND","CD","1,75","0","0","0","0","0","0","0"
"C5030","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5032","RALN","ND","CD","1,18","6,44","0","0","0","0","0","0"
"C5033","RALN","ND","CD","0,22","0","0","0","0","0","0","0"
"C5044","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5046","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C5047","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C5049","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5058","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5061","RALN","ND","CD","0,62","0","0","0","0","0","0","0"
"C5062","RALN","ND","CD","0","0","0","0","0","0,37","0","0"
"C5063","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C5070","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5077","RALN","ND","CD","0,13","0","0","0","0","0","0","0"
"C5081","RALN","ND","CD","0","0,33","0","0","0","0","0","0"
"C5084","RALN","ND","CD","0,24","0","0","0","0","0","0","0"
"C5088","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5097","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5099","RALN","ND","CD","0,67","0","0","0","0","0","0","0"
"C5103","RALN","ND","CD","0","0,32","0","0","0","0","0","0"
"C5110","RALN","ND","CD","1,33","0","0","0","0","0","0","0"
"C5112","RALN","ND","CD","0","3,84","0","0","0","0","0","0"
"C5117","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5120","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5127","RALN","ND","CD","0","0,37","0","0","0","0","0","0"
"C5131","RALN","ND","CD","0,19","6,12","0","0","0,18","0","0,19","0"
"C5139","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5146","RALN","ND","CD","0,32","0","0","0","0","0","0","0"
"C5151","RALN","ND","CD","0,5","0,5","0","0","0","0","0","0"
"C5152","RALN","ND","CD","0","0,25","0","0","0","0","0","0"
"C5157","RALN","ND","CD","0","0,04","0","0","0","1","0","0"
"C5158","RALN","ND","CD","1,66","0","0","0","0","0","0","0"
"C5162","RALN","ND","CD","0","0","0","0","0","0","0","1"
"C5160","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5170","RALN","ND","CD","51,37","69,17","0","0","0","0","0","0"
"C5173","RALN","ND","CD","1,5","1,16","0","0","0","0","0","0"
"C5179","RALN","ND","CD","0,8","0","0","0","0","0","0","0"
"C5178","RALN","ND","CD","1","1","0","0","0","0","3","0"
"C5187","RALN","ND","CD","0,05","0,31","0","0","0","0","0","0"
"C5189","RALN","ND","CD","2,17","0","0","0","0","0","0","0"
"C5191","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5202","RALN","ND","CD","0,31","0","0","0","0","0","0","0"
"C5203","RALN","ND","CD","0","2,68","0","0","0","0","0","0"
"C5208","RALN","ND","CD","1,67","2,87","0","0","0","0","0","0"
"C5210","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C5214","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"C5218","PRBZ","ND","CD","0","1","0","0","0","0","0","0"
"C5224","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C5226","RALN","ND","CD","1,38","1,71","0,23","0","0","0","0","0"
"C5231","RALN","ND","CD","0,03","0","0","0","0","0","0","0"
"C5233","RALN","ND","CD","0","0","0","0","0","0","0","0,56"
"C5234","RALN","ND","CD","1,17","1,67","0","0","0","0","0","0"
"C5242","RALN","ND","CD","0","0,04","0","0","0","0","0","0"
"C5243","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5247","RALN","ND","CD","0","0,16","0","0","0","0","0","0"
"C5249","RALN","ND","CD","0","1,89","0","0","0","0","0","0"
"C8270","RALN","ND","CD","0","0,33","0","0","0","0","0","0"
"C5251","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C5253","RALN","ND","CD","1","0,67","0","0","0","0","0","0"
"C5255","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C5259","RALN","ND","CD","0,39","0","0","0","0","0","0","0"
"C5263","RALN","ND","CD","0,96","2,67","0","0","0","0","0","0"
"C5268","RALN","ND","CD","0,21","0","0","0","0","0","0","0"
"C5274","RALN","ND","CD","0","1","0","0","0","0","0","1"
"C5286","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5287","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5298","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C5303","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"C5301","RALN","ND","CD","0,17","0","0","0","0","0","0","0"
"C5310","RALN","ND","CD","0,13","0","0","0","0","0","0","0"
"C5312","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5318","RALN","ND","CD","0","1,1","0","0","0","0","0","0"
"C5319","RALN","ND","CD","0","0,14","0","0","0","0","0","0"
"C5336","RALN","ND","CD","0,16","4,17","0","0","0","0","0","0"
"C5342","RALN","ND","CD","0,42","0,5","0","0","0","0","0","0"
"C5350","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5352","RALN","ND","CD","0","0,07","0","0","0","0","0","0"
"C5357","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C5361","RALN","ND","CD","0,65","0,56","0","0","0","0","0","0"
"C5363","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C5411","RALN","ND","CD","0","0,42","0","0","0","0","0","0"
"C5412","RALN","ND","CD","0","0","0","0","0","1","0","0"
"C5427","RALN","ND","CD","0,5","0,33","0","0","0","0","0","0"
"C5435","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5436","RALN","ND","CD","0,34","0","0","0","0","0","0","0"
"C5449","RALN","ND","CD","0,72","0","0","0","0","0","0","0"
"C5438","RALN","ND","CD","1,5","0","0","0","0","0","0","0"
"C5461","RALN","ND","CD","0","0,23","0","0","0","0","0","0"
"C5463","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C5491","RALN","ND","CD","0,35","0","0","0","0","0","0","0"
"C5498","RALN","ND","CD","1,32","1,88","0","0","0","0","0","0"
"C5512","RALN","ND","CD","0","2,55","0","0","0","0","0","0"
"C5513","RALN","ND","CD","0,3","1,03","0","0","0,23","0","0","0"
"C5525","RALN","ND","CD","0","0,63","0","0","0","0","0","0"
"C5529","RALN","ND","CD","0,46","0,46","0","0","0","0","0","0"
"C5531","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5532","RALN","ND","CD","1,41","5,69","0","0","0","0","0","0"
"C5535","RALN","ND","CD","0,62","0","0","0","0","0","0","0"
"C5544","RALN","ND","CD","0","0,86","0","0","0","0","0","0"
"C5546","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C5547","RALN","ND","CD","0","0,72","0","0","0","0","0","0"
"C5557","RALN","ND","CD","0","0,3","0","0","0","0","0","0"
"C5560","RALN","ND","CD","0","0,13","0","0","0,1","0,81","0","0"
"C5562","RALN","ND","CD","1,16","0","0","0","0","0","0","0"
"C5561","RALN","ND","CD","2","1","0","0","0","0","0","0"
"C5581","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C5587","RALN","ND","CD","0","0,07","0","0","0","0","0","0"
"C12497","RALN","ND","CD","0,42","0","0","0","0","0","0","0"
"C5591","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5592","RALN","ND","CD","0","0,55","0","0","0","0","0","0"
"C5597","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5600","RALN","ND","CD","0,2","0,3","0","0","0","0","0","0"
"C5602","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5607","RALN","ND","CD","0,35","0","0","0","0","0","0","0"
"C5609","RALN","ND","CD","0","0,89","0","0","0","0","0","0"
"C5611","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C5616","RALN","ND","CD","0,55","0,55","0","0","0","0","0","0"
"C5627","RALN","ND","CD","1,9","4","0","0","0","0","0","0"
"C5634","RALN","ND","CD","2,64","0","0","0","0","0","0","0"
"C5665","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C5668","RALN","ND","CD","0","0,75","0","0","0","0","0","0"
"C5677","REFR","ND","CD","1","3,72","0","0","0","0,38","0","0"
"C5699","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5702","RALN","ND","CD","0","0,67","0","0","0","0","0","0"
"C5691","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5692","RALN","ND","CD","0","2","0","0","0","0","0","0"
"C5694","RALN","ND","CD","0","0,29","0","0","0","0","0","0"
"C5710","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5713","RALN","ND","CD","0,96","0","0","0","0","0","0","0"
"C5715","RALN","ND","CD","0","5","0","0","0","0","0","0"
"C5724","RALN","ND","CD","0,64","0","0","0","0","0","0","0"
"C5741","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5756","RALN","ND","CD","0,31","0","0","0","0","0","0","0"
"C5761","RALN","ND","CD","0","0,58","0","0","0","0","0","0"
"C5765","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C5772","RALN","ND","CD","0","0,16","0","0","0","0","0","0"
"C5773","RALN","ND","CD","0","0,21","0","0","0","0,62","0","0"
"C5774","PRTN","ND","CD","1","0","0","0","0","0","0","0"
"C5777","RALN","ND","CD","0,1","0,02","0","0","0","0","0","0"
"C5779","RALN","ND","CD","0,27","0","0","0","0","0","0","0"
"C5795","RALN","ND","CD","0","0,25","0","0","0","0","0","0"
"C5807","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5523","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C5815","RALN","ND","CD","0","0","0","0","0","0","4","0"
"C5820","RALN","ND","CD","0,33","0,33","0","0","0","0","0","0"
"C5821","RALN","ND","CD","0,66","0","0","0","0","0","0","0"
"C5828","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5843","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C5852","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C5858","RALN","ND","CD","2","2","0","0","0","0","0","0"
"C5861","RALN","ND","CD","0","0,41","0","0","0","0","0","0"
"C5862","RALN","ND","CD","0","0","0","0","0","0","0","1,12"
"C5866","RALN","ND","CD","0,16","0","0","0","0","0","0","0"
"C5868","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5870","RALN","ND","CD","0","3","0","0","0","0","0","0"
"C5876","RALN","ND","CD","0","1,29","0","0","0","0","0","0"
"C5884","RALN","ND","CD","0","0,93","0","0","0","0","0","0"
"C5885","RALN","ND","CD","1,88","1,57","0","0","0","0","0","0"
"C5889","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5893","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C5896","RALN","ND","CD","0,09","0,7","0","0","0","0","0","0"
"C5897","RALN","ND","CD","1","1,11","0","0","0","0","0","0"
"C5905","RALN","ND","CD","0,17","0,1","0","0","0","0","0","0"
"C5915","RALN","ND","CD","0,91","0,8","0","0","0","0","0","0"
"C5917","RALN","ND","CD","1,83","4,17","0","0","0","0","0,17","0,83"
"C5916","RALN","ND","CD","5,88","12,43","0","0","0","0","0","0"
"C5918","RALN","ND","CD","0","0","0","0","5","5,42","0","0"
"C5922","RALN","ND","CD","0,44","0","0","0","0","0","0","0"
"C5923","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"C5925","PRBZ","ND","CD","0,4","0","0","0","0","0","0","0"
"C5928","REFR","ND","CD","0,17","0","0","0","0","0","0","0"
"C5936","RALN","ND","CD","0","0,23","0","0","0","0","0","0"
"C5945","RALN","ND","CD","0","0,43","0","0","0","0","0","0"
"C5950","RALN","ND","CD","0,66","0","0","0","0","0","0","0"
"C5954","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C5955","RALN","ND","CD","0","0,86","0","0","0","0","0","0"
"C5956","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"C5966","RALN","ND","CD","0","0","0","0","0,88","0","0","0"
"C5971","RALN","ND","CD","0","0,2","0","0","0","0","0","0"
"C5976","RALN","ND","CD","1,33","0","0","0","0","0","0","0"
"C5983","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C5989","RALN","ND","CD","0","0","0","0","0","0,1","0","0"
"C5994","RALN","ND","CD","66,67","0","0","0","0","0","0","0"
"C5995","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C6022","RALN","ND","CD","0","0,22","0","0","0","0","0","0"
"C6035","RALN","ND","CD","0,22","0,56","0","0","0","0","0","0"
"C6047","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C6058","RALN","ND","CD","0,58","0","0","0","0","0","0","0"
"C6073","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C6077","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C6095","RALN","ND","CD","0,27","0,17","0","0","0","0","0","0"
"C6048","RALN","ND","CD","0","0","0","0","0","0","2","0"
"C6053","RALN","ND","CD","2,39","2,64","0","0","0","0","0","0"
"C6066","RALN","ND","CD","0,25","0","0","0","0","0","0","0"
"C6070","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C6071","RALN","ND","CD","1,5","0","0","0","0","0","0","0"
"C6074","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C6078","RALN","ND","CD","0,71","0","0","0","0","0","0","0"
"C6079","RALN","ND","CD","0,1","0","0","0","0","0","0","0"
"C6081","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C6088","RALN","ND","CD","2","0","0","0","0","0","4","0"
"C6096","RALN","ND","CD","0","0,17","0","0","0","0","0","0"
"C6097","RALN","ND","CD","0,08","0,21","0","0","0","0","0","0"
"C6110","RALN","ND","CD","0,72","0,72","0","0","0","0","0","0"
"C6111","RALN","ND","CD","0,47","0","0","0","0","0","0","0"
"C6131","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C6133","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C6134","RALN","ND","CD","0,61","0","0","0","0","0","0","0"
"C6135","RALN","ND","CD","0","0,7","0","0","0","0","0","0"
"C6177","RALN","ND","CD","0","0,03","0","0","0","0","0","0"
"C6188","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C4618","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C6205","RALN","ND","CD","0,72","0,72","0","0","0","0","0","0"
"C6212","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C6213","RALN","ND","CD","0","0","0","0,12","0","0","0","0"
"C6222","RALN","ND","CD","0,29","0","0","0","0","0","0","0"
"C6228","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C6229","PRTN","ND","CD","1","2,01","0","0","0","0","0","0"
"C6233","RALN","ND","CD","0","2,09","0","0","0","0,75","0","0"
"C6234","RALN","ND","CD","0","0,84","0","0","0","0","0","0"
"C6236","RALN","ND","CD","0","0,05","0","0","0","0","0","0"
"C6239","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C6240","REFR","ND","CD","0,24","0","0","0","0","0","0","0"
"C6243","RALN","ND","CD","0","0,79","0","0","0","0","0","0"
"C6253","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C8283","RALN","ND","CD","0","0,41","0","0","0","0","0","0"
"C6261","REFR","ND","CD","0","1,56","0","0","0","0,66","0","0"
"C6262","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C6263","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C6285","RALN","ND","CD","0,75","0","0","0","0","0","0","0"
"C6289","RALN","ND","CD","0,34","0","0","0","0","0","0","0"
"C6292","RALN","ND","CD","0,35","0","0","0","0","0","0","0"
"C6296","RALN","ND","CD","1,25","0","0","0","0","0","0","0"
"C6306","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C6310","RALN","ND","CD","3,5","0,38","0","0","0","0","0","0"
"C6325","RALN","ND","CD","0","0,61","0","0","0","0","0","0"
"C6326","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C6331","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C5770","RALN","ND","CD","2","0","0","0","0","0","0","0"
"C6339","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C6348","RALN","ND","CD","0,83","0","0","0","0","0","0","0"
"C6345","RALN","ND","CD","0,01","3,23","0","0","0","0","0","0"
"C6349","RALN","ND","CD","0","0,5","0","0","0","0","0","0"
"C6347","RALN","ND","CD","0","1,28","0","0","0","0","0","0"
